year,municipality,type_of_debt,mean_debt_euro
2021,Paltamo,Loans charged on business activities or a source of income,2308
2021,Ristijärvi,Loans charged on business activities or a source of income,2854
2021,Sotkamo,Loans charged on business activities or a source of income,4284
2021,Hyrynsalmi,Loans charged on business activities or a source of income,1877
2021,Kuhmo,Loans charged on business activities or a source of income,1875
2021,Puolanka,Loans charged on business activities or a source of income,5152
2021,Suomussalmi,Loans charged on business activities or a source of income,2208
2021,Kemijärvi,Loans charged on business activities or a source of income,967
2021,Pelkosenniemi,Loans charged on business activities or a source of income,1690
2021,Posio,Loans charged on business activities or a source of income,2273
2021,Salla,Loans charged on business activities or a source of income,1273
2021,Savukoski,Loans charged on business activities or a source of income,1284
2021,Kemi,Loans charged on business activities or a source of income,1340
2021,Keminmaa,Loans charged on business activities or a source of income,2513
2021,Simo,Loans charged on business activities or a source of income,1037
2021,Tervola,Loans charged on business activities or a source of income,5495
2021,Tornio,Loans charged on business activities or a source of income,2624
2021,Inari,Loans charged on business activities or a source of income,2514
2021,Sodankylä,Loans charged on business activities or a source of income,1921
2021,Utsjoki,Loans charged on business activities or a source of income,3483
2021,Ranua,Loans charged on business activities or a source of income,1716
2021,Rovaniemi,Loans charged on business activities or a source of income,2401
2021,Pello,Loans charged on business activities or a source of income,1354
2021,Ylitornio,Loans charged on business activities or a source of income,3505
2021,Enontekiö,Loans charged on business activities or a source of income,1136
2021,Kittilä,Loans charged on business activities or a source of income,2486
2021,Kolari,Loans charged on business activities or a source of income,1533
2021,Muonio,Loans charged on business activities or a source of income,1449
2021,Maarianhamina - Mariehamn,Loans charged on business activities or a source of income,4055
2021,Eckerö,Loans charged on business activities or a source of income,7530
2021,Finström,Loans charged on business activities or a source of income,4874
2021,Geta,Loans charged on business activities or a source of income,4255
2021,Hammarland,Loans charged on business activities or a source of income,3462
2021,Jomala,Loans charged on business activities or a source of income,5807
2021,Lemland,Loans charged on business activities or a source of income,4592
2021,Lumparland,Loans charged on business activities or a source of income,5835
2021,Saltvik,Loans charged on business activities or a source of income,4339
2021,Sund,Loans charged on business activities or a source of income,2896
2021,Brändö,Loans charged on business activities or a source of income,2208
2021,Föglö,Loans charged on business activities or a source of income,6833
2021,Kumlinge,Loans charged on business activities or a source of income,1785
2021,Kökar,Loans charged on business activities or a source of income,...
2021,Sottunga,Loans charged on business activities or a source of income,...
2021,Vårdö,Loans charged on business activities or a source of income,4002
2022,Espoo,Loans charged on business activities or a source of income,5303
2022,Helsinki,Loans charged on business activities or a source of income,5654
2022,Hyvinkää,Loans charged on business activities or a source of income,2815
2022,Järvenpää,Loans charged on business activities or a source of income,2685
2022,Karkkila,Loans charged on business activities or a source of income,2013
2022,Kauniainen,Loans charged on business activities or a source of income,19626
2022,Kerava,Loans charged on business activities or a source of income,1960
2022,Kirkkonummi,Loans charged on business activities or a source of income,3462
2022,Lohja,Loans charged on business activities or a source of income,3700
2022,Mäntsälä,Loans charged on business activities or a source of income,3523
2022,Nurmijärvi,Loans charged on business activities or a source of income,3118
2022,Pornainen,Loans charged on business activities or a source of income,3135
2022,Sipoo,Loans charged on business activities or a source of income,4616
2022,Siuntio,Loans charged on business activities or a source of income,4826
2022,Tuusula,Loans charged on business activities or a source of income,4034
2022,Vantaa,Loans charged on business activities or a source of income,2384
2022,Vihti,Loans charged on business activities or a source of income,3573
2022,Lapinjärvi,Loans charged on business activities or a source of income,4101
2022,Loviisa,Loans charged on business activities or a source of income,2082
2022,Askola,Loans charged on business activities or a source of income,7954
2022,Myrskylä,Loans charged on business activities or a source of income,6132
2022,Porvoo,Loans charged on business activities or a source of income,3776
2022,Pukkila,Loans charged on business activities or a source of income,5734
2022,Hanko,Loans charged on business activities or a source of income,2681
2022,Inkoo,Loans charged on business activities or a source of income,5596
2022,Raasepori,Loans charged on business activities or a source of income,2427
2022,Aura,Loans charged on business activities or a source of income,2951
2022,Koski Tl,Loans charged on business activities or a source of income,6727
2022,Loimaa,Loans charged on business activities or a source of income,3992
2022,Marttila,Loans charged on business activities or a source of income,4708
2022,Oripää,Loans charged on business activities or a source of income,4463
2022,Pöytyä,Loans charged on business activities or a source of income,4242
2022,Salo,Loans charged on business activities or a source of income,3966
2022,Somero,Loans charged on business activities or a source of income,7539
2022,Kaarina,Loans charged on business activities or a source of income,4683
2022,Lieto,Loans charged on business activities or a source of income,4982
2022,Masku,Loans charged on business activities or a source of income,5197
2022,Mynämäki,Loans charged on business activities or a source of income,4841
2022,Naantali,Loans charged on business activities or a source of income,5006
2022,Nousiainen,Loans charged on business activities or a source of income,3539
2022,Paimio,Loans charged on business activities or a source of income,4852
2022,Raisio,Loans charged on business activities or a source of income,2552
2022,Rusko,Loans charged on business activities or a source of income,13674
2022,Sauvo,Loans charged on business activities or a source of income,5322
2022,Turku,Loans charged on business activities or a source of income,3802
2022,Kustavi,Loans charged on business activities or a source of income,4025
2022,Laitila,Loans charged on business activities or a source of income,6749
2022,Pyhäranta,Loans charged on business activities or a source of income,2541
2022,Taivassalo,Loans charged on business activities or a source of income,5695
2022,Uusikaupunki,Loans charged on business activities or a source of income,2275
2022,Vehmaa,Loans charged on business activities or a source of income,6093
2022,Kemiönsaari,Loans charged on business activities or a source of income,6263
2022,Parainen,Loans charged on business activities or a source of income,4525
2022,Forssa,Loans charged on business activities or a source of income,1784
2022,Humppila,Loans charged on business activities or a source of income,3682
2022,Jokioinen,Loans charged on business activities or a source of income,3564
2022,Tammela,Loans charged on business activities or a source of income,3576
2022,Ypäjä,Loans charged on business activities or a source of income,3795
2022,Hattula,Loans charged on business activities or a source of income,3467
2022,Hämeenlinna,Loans charged on business activities or a source of income,2385
2022,Janakkala,Loans charged on business activities or a source of income,3455
2022,Hausjärvi,Loans charged on business activities or a source of income,8032
2022,Loppi,Loans charged on business activities or a source of income,3250
2022,Riihimäki,Loans charged on business activities or a source of income,1941
2022,Asikkala,Loans charged on business activities or a source of income,3428
2022,Hartola,Loans charged on business activities or a source of income,3005
2022,Heinola,Loans charged on business activities or a source of income,1373
2022,Hollola,Loans charged on business activities or a source of income,3248
2022,Kärkölä,Loans charged on business activities or a source of income,3328
2022,Lahti,Loans charged on business activities or a source of income,2243
2022,Orimattila,Loans charged on business activities or a source of income,3976
2022,Padasjoki,Loans charged on business activities or a source of income,3281
2022,Sysmä,Loans charged on business activities or a source of income,4883
2022,Hamina,Loans charged on business activities or a source of income,2020
2022,Kotka,Loans charged on business activities or a source of income,1425
2022,Miehikkälä,Loans charged on business activities or a source of income,1386
2022,Pyhtää,Loans charged on business activities or a source of income,3889
2022,Virolahti,Loans charged on business activities or a source of income,1337
2022,Iitti,Loans charged on business activities or a source of income,4501
2022,Kouvola,Loans charged on business activities or a source of income,1950
2022,Imatra,Loans charged on business activities or a source of income,972
2022,Parikkala,Loans charged on business activities or a source of income,2744
2022,Rautjärvi,Loans charged on business activities or a source of income,1170
2022,Ruokolahti,Loans charged on business activities or a source of income,2590
2022,Lappeenranta,Loans charged on business activities or a source of income,2132
2022,Lemi,Loans charged on business activities or a source of income,5852
2022,Luumäki,Loans charged on business activities or a source of income,2553
2022,Savitaipale,Loans charged on business activities or a source of income,3141
2022,Taipalsaari,Loans charged on business activities or a source of income,4286
2022,Jämijärvi,Loans charged on business activities or a source of income,4199
2022,Kankaanpää,Loans charged on business activities or a source of income,5249
2022,Karvia,Loans charged on business activities or a source of income,5194
2022,Siikainen,Loans charged on business activities or a source of income,5726
2022,Harjavalta,Loans charged on business activities or a source of income,1632
2022,Huittinen,Loans charged on business activities or a source of income,4073
2022,Kokemäki,Loans charged on business activities or a source of income,3192
2022,Merikarvia,Loans charged on business activities or a source of income,4949
2022,Nakkila,Loans charged on business activities or a source of income,2920
2022,Pomarkku,Loans charged on business activities or a source of income,3712
2022,Pori,Loans charged on business activities or a source of income,3453
2022,Ulvila,Loans charged on business activities or a source of income,4004
2022,Eura,Loans charged on business activities or a source of income,2897
2022,Eurajoki,Loans charged on business activities or a source of income,4503
2022,Rauma,Loans charged on business activities or a source of income,2573
2022,Säkylä,Loans charged on business activities or a source of income,2809
2022,Akaa,Loans charged on business activities or a source of income,2724
2022,Urjala,Loans charged on business activities or a source of income,4016
2022,Valkeakoski,Loans charged on business activities or a source of income,2200
2022,Punkalaidun,Loans charged on business activities or a source of income,5206
2022,Sastamala,Loans charged on business activities or a source of income,3240
2022,Ikaalinen,Loans charged on business activities or a source of income,2912
2022,Kihniö,Loans charged on business activities or a source of income,3816
2022,Parkano,Loans charged on business activities or a source of income,3025
2022,Hämeenkyrö,Loans charged on business activities or a source of income,2200
2022,Kangasala,Loans charged on business activities or a source of income,3797
2022,Lempäälä,Loans charged on business activities or a source of income,4601
2022,Nokia,Loans charged on business activities or a source of income,2513
2022,Orivesi,Loans charged on business activities or a source of income,4463
2022,Pirkkala,Loans charged on business activities or a source of income,6029
2022,Pälkäne,Loans charged on business activities or a source of income,6090
2022,Tampere,Loans charged on business activities or a source of income,3078
2022,Vesilahti,Loans charged on business activities or a source of income,7927
2022,Ylöjärvi,Loans charged on business activities or a source of income,4056
2022,Juupajoki,Loans charged on business activities or a source of income,7074
2022,Mänttä-Vilppula,Loans charged on business activities or a source of income,1115
2022,Ruovesi,Loans charged on business activities or a source of income,4303
2022,Virrat,Loans charged on business activities or a source of income,3218
2022,Joutsa,Loans charged on business activities or a source of income,3826
2022,Luhanka,Loans charged on business activities or a source of income,4249
2022,Hankasalmi,Loans charged on business activities or a source of income,3898
2022,Jyväskylä,Loans charged on business activities or a source of income,2901
2022,Laukaa,Loans charged on business activities or a source of income,2967
2022,Muurame,Loans charged on business activities or a source of income,5559
2022,Petäjävesi,Loans charged on business activities or a source of income,5133
2022,Toivakka,Loans charged on business activities or a source of income,3077
2022,Uurainen,Loans charged on business activities or a source of income,4596
2022,Jämsä,Loans charged on business activities or a source of income,2351
2022,Kuhmoinen,Loans charged on business activities or a source of income,3914
2022,Keuruu,Loans charged on business activities or a source of income,2367
2022,Multia,Loans charged on business activities or a source of income,2967
2022,Kannonkoski,Loans charged on business activities or a source of income,4847
2022,Karstula,Loans charged on business activities or a source of income,2262
2022,Kinnula,Loans charged on business activities or a source of income,5054
2022,Kivijärvi,Loans charged on business activities or a source of income,1831
2022,Kyyjärvi,Loans charged on business activities or a source of income,4227
2022,Pihtipudas,Loans charged on business activities or a source of income,5040
2022,Saarijärvi,Loans charged on business activities or a source of income,6235
2022,Viitasaari,Loans charged on business activities or a source of income,1980
2022,Konnevesi,Loans charged on business activities or a source of income,6460
2022,Äänekoski,Loans charged on business activities or a source of income,2548
2022,Alajärvi,Loans charged on business activities or a source of income,4036
2022,Evijärvi,Loans charged on business activities or a source of income,4704
2022,Lappajärvi,Loans charged on business activities or a source of income,2520
2022,Soini,Loans charged on business activities or a source of income,3834
2022,Vimpeli,Loans charged on business activities or a source of income,2210
2022,Alavus,Loans charged on business activities or a source of income,3141
2022,Kuortane,Loans charged on business activities or a source of income,9985
2022,Ähtäri,Loans charged on business activities or a source of income,2328
2022,Ilmajoki,Loans charged on business activities or a source of income,6160
2022,Kauhava,Loans charged on business activities or a source of income,4733
2022,Kurikka,Loans charged on business activities or a source of income,5677
2022,Lapua,Loans charged on business activities or a source of income,4185
2022,Seinäjoki,Loans charged on business activities or a source of income,4535
2022,Isojoki,Loans charged on business activities or a source of income,5443
2022,Karijoki,Loans charged on business activities or a source of income,7549
2022,Kauhajoki,Loans charged on business activities or a source of income,6927
2022,Teuva,Loans charged on business activities or a source of income,4448
2022,Kruunupyy,Loans charged on business activities or a source of income,3381
2022,Luoto,Loans charged on business activities or a source of income,2239
2022,Pedersören kunta,Loans charged on business activities or a source of income,5864
2022,Pietarsaari,Loans charged on business activities or a source of income,1561
2022,Uusikaarlepyy,Loans charged on business activities or a source of income,5450
2022,Isokyrö,Loans charged on business activities or a source of income,4774
2022,Laihia,Loans charged on business activities or a source of income,4424
2022,Kaskinen,Loans charged on business activities or a source of income,750
2022,Kristiinankaupunki,Loans charged on business activities or a source of income,4221
2022,Närpiö,Loans charged on business activities or a source of income,5811
2022,Korsnäs,Loans charged on business activities or a source of income,1602
2022,Maalahti,Loans charged on business activities or a source of income,2543
2022,Mustasaari,Loans charged on business activities or a source of income,4946
2022,Vaasa,Loans charged on business activities or a source of income,2584
2022,Vöyri,Loans charged on business activities or a source of income,6366
2022,Hirvensalmi,Loans charged on business activities or a source of income,3137
2022,Kangasniemi,Loans charged on business activities or a source of income,4392
2022,Mikkeli,Loans charged on business activities or a source of income,3425
2022,Mäntyharju,Loans charged on business activities or a source of income,4187
2022,Pertunmaa,Loans charged on business activities or a source of income,3938
2022,Puumala,Loans charged on business activities or a source of income,4174
2022,Joroinen,Loans charged on business activities or a source of income,4354
2022,Juva,Loans charged on business activities or a source of income,3842
2022,Pieksämäki,Loans charged on business activities or a source of income,1823
2022,Enonkoski,Loans charged on business activities or a source of income,4968
2022,Heinävesi,Loans charged on business activities or a source of income,2592
2022,Rantasalmi,Loans charged on business activities or a source of income,7502
2022,Savonlinna,Loans charged on business activities or a source of income,1887
2022,Sulkava,Loans charged on business activities or a source of income,3911
2022,Kaavi,Loans charged on business activities or a source of income,1537
2022,Rautavaara,Loans charged on business activities or a source of income,1484
2022,Tuusniemi,Loans charged on business activities or a source of income,2409
2022,Kuopio,Loans charged on business activities or a source of income,3188
2022,Siilinjärvi,Loans charged on business activities or a source of income,3390
2022,Rautalampi,Loans charged on business activities or a source of income,3511
2022,Suonenjoki,Loans charged on business activities or a source of income,2034
2022,Tervo,Loans charged on business activities or a source of income,1978
2022,Vesanto,Loans charged on business activities or a source of income,3939
2022,Leppävirta,Loans charged on business activities or a source of income,2724
2022,Varkaus,Loans charged on business activities or a source of income,1254
2022,Iisalmi,Loans charged on business activities or a source of income,2705
2022,Keitele,Loans charged on business activities or a source of income,1918
2022,Kiuruvesi,Loans charged on business activities or a source of income,5366
2022,Lapinlahti,Loans charged on business activities or a source of income,4248
2022,Pielavesi,Loans charged on business activities or a source of income,3875
2022,Sonkajärvi,Loans charged on business activities or a source of income,4463
2022,Vieremä,Loans charged on business activities or a source of income,6720
2022,Ilomantsi,Loans charged on business activities or a source of income,1420
2022,Joensuu,Loans charged on business activities or a source of income,2685
2022,Juuka,Loans charged on business activities or a source of income,1464
2022,Kontiolahti,Loans charged on business activities or a source of income,3646
2022,Liperi,Loans charged on business activities or a source of income,3818
2022,Outokumpu,Loans charged on business activities or a source of income,1381
2022,Polvijärvi,Loans charged on business activities or a source of income,2813
2022,Kitee,Loans charged on business activities or a source of income,1852
2022,Rääkkylä,Loans charged on business activities or a source of income,4488
2022,Tohmajärvi,Loans charged on business activities or a source of income,3291
2022,Lieksa,Loans charged on business activities or a source of income,1337
2022,Nurmes,Loans charged on business activities or a source of income,1601
2022,Halsua,Loans charged on business activities or a source of income,5205
2022,Kaustinen,Loans charged on business activities or a source of income,3431
2022,Lestijärvi,Loans charged on business activities or a source of income,4301
2022,Perho,Loans charged on business activities or a source of income,4626
2022,Toholampi,Loans charged on business activities or a source of income,7511
2022,Veteli,Loans charged on business activities or a source of income,4357
2022,Kannus,Loans charged on business activities or a source of income,3473
2022,Kokkola,Loans charged on business activities or a source of income,3727
2022,Haapavesi,Loans charged on business activities or a source of income,5051
2022,Pyhäntä,Loans charged on business activities or a source of income,3075
2022,Siikalatva,Loans charged on business activities or a source of income,3803
2022,Kuusamo,Loans charged on business activities or a source of income,1701
2022,Taivalkoski,Loans charged on business activities or a source of income,867
2022,Haapajärvi,Loans charged on business activities or a source of income,3005
2022,Kärsämäki,Loans charged on business activities or a source of income,5877
2022,Nivala,Loans charged on business activities or a source of income,4782
2022,Pyhäjärvi,Loans charged on business activities or a source of income,1666
2022,Reisjärvi,Loans charged on business activities or a source of income,9102
2022,Hailuoto,Loans charged on business activities or a source of income,5109
2022,Kempele,Loans charged on business activities or a source of income,4713
2022,Liminka,Loans charged on business activities or a source of income,5182
2022,Lumijoki,Loans charged on business activities or a source of income,4038
2022,Muhos,Loans charged on business activities or a source of income,2849
2022,Oulu,Loans charged on business activities or a source of income,2786
2022,Tyrnävä,Loans charged on business activities or a source of income,4713
2022,Ii,Loans charged on business activities or a source of income,3474
2022,Pudasjärvi,Loans charged on business activities or a source of income,2181
2022,Utajärvi,Loans charged on business activities or a source of income,2245
2022,Vaala,Loans charged on business activities or a source of income,2699
2022,Pyhäjoki,Loans charged on business activities or a source of income,5297
2022,Raahe,Loans charged on business activities or a source of income,2227
2022,Siikajoki,Loans charged on business activities or a source of income,8543
2022,Alavieska,Loans charged on business activities or a source of income,3972
2022,Kalajoki,Loans charged on business activities or a source of income,3364
2022,Merijärvi,Loans charged on business activities or a source of income,12596
2022,Oulainen,Loans charged on business activities or a source of income,3876
2022,Sievi,Loans charged on business activities or a source of income,4953
2022,Ylivieska,Loans charged on business activities or a source of income,2594
2022,Kajaani,Loans charged on business activities or a source of income,1784
2022,Paltamo,Loans charged on business activities or a source of income,1758
2022,Ristijärvi,Loans charged on business activities or a source of income,2399
2022,Sotkamo,Loans charged on business activities or a source of income,3719
2022,Hyrynsalmi,Loans charged on business activities or a source of income,1679
2022,Kuhmo,Loans charged on business activities or a source of income,1585
2022,Puolanka,Loans charged on business activities or a source of income,3539
2022,Suomussalmi,Loans charged on business activities or a source of income,1847
2022,Kemijärvi,Loans charged on business activities or a source of income,778
2022,Pelkosenniemi,Loans charged on business activities or a source of income,1457
2022,Posio,Loans charged on business activities or a source of income,1857
2022,Salla,Loans charged on business activities or a source of income,1403
2022,Savukoski,Loans charged on business activities or a source of income,1466
2022,Kemi,Loans charged on business activities or a source of income,1277
2022,Keminmaa,Loans charged on business activities or a source of income,2128
2022,Simo,Loans charged on business activities or a source of income,939
2022,Tervola,Loans charged on business activities or a source of income,5044
2022,Tornio,Loans charged on business activities or a source of income,2582
2022,Inari,Loans charged on business activities or a source of income,2512
2022,Sodankylä,Loans charged on business activities or a source of income,1672
2022,Utsjoki,Loans charged on business activities or a source of income,3046
2022,Ranua,Loans charged on business activities or a source of income,1389
2022,Rovaniemi,Loans charged on business activities or a source of income,2399
2022,Pello,Loans charged on business activities or a source of income,1128
2022,Ylitornio,Loans charged on business activities or a source of income,3360
2022,Enontekiö,Loans charged on business activities or a source of income,972
2022,Kittilä,Loans charged on business activities or a source of income,2721
2022,Kolari,Loans charged on business activities or a source of income,1580
2022,Muonio,Loans charged on business activities or a source of income,1222
2022,Maarianhamina - Mariehamn,Loans charged on business activities or a source of income,3840
2022,Eckerö,Loans charged on business activities or a source of income,4483
2022,Finström,Loans charged on business activities or a source of income,6081
2022,Geta,Loans charged on business activities or a source of income,3351
2022,Hammarland,Loans charged on business activities or a source of income,4220
2022,Jomala,Loans charged on business activities or a source of income,7418
2022,Lemland,Loans charged on business activities or a source of income,4037
2022,Lumparland,Loans charged on business activities or a source of income,6411
2022,Saltvik,Loans charged on business activities or a source of income,3998
2022,Sund,Loans charged on business activities or a source of income,2824
2022,Brändö,Loans charged on business activities or a source of income,2655
2022,Föglö,Loans charged on business activities or a source of income,6039
2022,Kumlinge,Loans charged on business activities or a source of income,...
2022,Kökar,Loans charged on business activities or a source of income,...
2022,Sottunga,Loans charged on business activities or a source of income,...
2022,Vårdö,Loans charged on business activities or a source of income,11377
2023,Espoo,Loans charged on business activities or a source of income,5910
2023,Helsinki,Loans charged on business activities or a source of income,6515
2023,Hyvinkää,Loans charged on business activities or a source of income,3082
2023,Järvenpää,Loans charged on business activities or a source of income,3029
2023,Karkkila,Loans charged on business activities or a source of income,2135
2023,Kauniainen,Loans charged on business activities or a source of income,18935
2023,Kerava,Loans charged on business activities or a source of income,2021
2023,Kirkkonummi,Loans charged on business activities or a source of income,4300
2023,Lohja,Loans charged on business activities or a source of income,4049
2023,Mäntsälä,Loans charged on business activities or a source of income,3364
2023,Nurmijärvi,Loans charged on business activities or a source of income,3759
2023,Pornainen,Loans charged on business activities or a source of income,3823
2023,Sipoo,Loans charged on business activities or a source of income,5624
2023,Siuntio,Loans charged on business activities or a source of income,5656
2023,Tuusula,Loans charged on business activities or a source of income,4491
2023,Vantaa,Loans charged on business activities or a source of income,2767
2023,Vihti,Loans charged on business activities or a source of income,3816
2023,Lapinjärvi,Loans charged on business activities or a source of income,4282
2023,Loviisa,Loans charged on business activities or a source of income,2456
2023,Askola,Loans charged on business activities or a source of income,5910
2023,Myrskylä,Loans charged on business activities or a source of income,6927
2023,Porvoo,Loans charged on business activities or a source of income,4239
2023,Pukkila,Loans charged on business activities or a source of income,5199
2023,Hanko,Loans charged on business activities or a source of income,3131
2023,Inkoo,Loans charged on business activities or a source of income,6218
2023,Raasepori,Loans charged on business activities or a source of income,2766
2023,Aura,Loans charged on business activities or a source of income,2786
2023,Koski Tl,Loans charged on business activities or a source of income,6371
2023,Loimaa,Loans charged on business activities or a source of income,3526
2023,Marttila,Loans charged on business activities or a source of income,4652
2023,Oripää,Loans charged on business activities or a source of income,4046
2023,Pöytyä,Loans charged on business activities or a source of income,3883
2023,Salo,Loans charged on business activities or a source of income,3716
2023,Somero,Loans charged on business activities or a source of income,5931
2023,Kaarina,Loans charged on business activities or a source of income,5172
2023,Lieto,Loans charged on business activities or a source of income,5612
2023,Masku,Loans charged on business activities or a source of income,5344
2023,Mynämäki,Loans charged on business activities or a source of income,5238
2023,Naantali,Loans charged on business activities or a source of income,5663
2023,Nousiainen,Loans charged on business activities or a source of income,4293
2023,Paimio,Loans charged on business activities or a source of income,4838
2023,Raisio,Loans charged on business activities or a source of income,2885
2023,Rusko,Loans charged on business activities or a source of income,13383
2023,Sauvo,Loans charged on business activities or a source of income,6366
2023,Turku,Loans charged on business activities or a source of income,4063
2023,Kustavi,Loans charged on business activities or a source of income,6893
2023,Laitila,Loans charged on business activities or a source of income,5632
2023,Pyhäranta,Loans charged on business activities or a source of income,3611
2023,Taivassalo,Loans charged on business activities or a source of income,5705
2023,Uusikaupunki,Loans charged on business activities or a source of income,2436
2023,Vehmaa,Loans charged on business activities or a source of income,4684
2023,Kemiönsaari,Loans charged on business activities or a source of income,4227
2023,Parainen,Loans charged on business activities or a source of income,4820
2023,Forssa,Loans charged on business activities or a source of income,1729
2023,Humppila,Loans charged on business activities or a source of income,3544
2023,Jokioinen,Loans charged on business activities or a source of income,5522
2023,Tammela,Loans charged on business activities or a source of income,3613
2023,Ypäjä,Loans charged on business activities or a source of income,3538
2023,Hattula,Loans charged on business activities or a source of income,4067
2023,Hämeenlinna,Loans charged on business activities or a source of income,2660
2023,Janakkala,Loans charged on business activities or a source of income,2756
2023,Hausjärvi,Loans charged on business activities or a source of income,6220
2023,Loppi,Loans charged on business activities or a source of income,3285
2023,Riihimäki,Loans charged on business activities or a source of income,2029
2023,Asikkala,Loans charged on business activities or a source of income,3448
2023,Hartola,Loans charged on business activities or a source of income,3019
2023,Heinola,Loans charged on business activities or a source of income,1461
2023,Hollola,Loans charged on business activities or a source of income,3321
2023,Kärkölä,Loans charged on business activities or a source of income,2814
2023,Lahti,Loans charged on business activities or a source of income,2528
2023,Orimattila,Loans charged on business activities or a source of income,4027
2023,Padasjoki,Loans charged on business activities or a source of income,3540
2023,Sysmä,Loans charged on business activities or a source of income,4332
2023,Hamina,Loans charged on business activities or a source of income,2090
2023,Kotka,Loans charged on business activities or a source of income,1524
2023,Miehikkälä,Loans charged on business activities or a source of income,1265
2023,Pyhtää,Loans charged on business activities or a source of income,2692
2023,Virolahti,Loans charged on business activities or a source of income,960
2023,Iitti,Loans charged on business activities or a source of income,4126
2023,Kouvola,Loans charged on business activities or a source of income,1791
2023,Imatra,Loans charged on business activities or a source of income,1092
2023,Parikkala,Loans charged on business activities or a source of income,1719
2023,Rautjärvi,Loans charged on business activities or a source of income,860
2023,Ruokolahti,Loans charged on business activities or a source of income,2580
2023,Lappeenranta,Loans charged on business activities or a source of income,2398
2023,Lemi,Loans charged on business activities or a source of income,4829
2023,Luumäki,Loans charged on business activities or a source of income,3343
2023,Savitaipale,Loans charged on business activities or a source of income,2711
2023,Taipalsaari,Loans charged on business activities or a source of income,4643
2023,Jämijärvi,Loans charged on business activities or a source of income,4536
2023,Kankaanpää,Loans charged on business activities or a source of income,4827
2023,Karvia,Loans charged on business activities or a source of income,4110
2023,Siikainen,Loans charged on business activities or a source of income,4923
2023,Harjavalta,Loans charged on business activities or a source of income,1860
2023,Huittinen,Loans charged on business activities or a source of income,3810
2023,Kokemäki,Loans charged on business activities or a source of income,3512
2023,Merikarvia,Loans charged on business activities or a source of income,4449
2023,Nakkila,Loans charged on business activities or a source of income,3020
2023,Pomarkku,Loans charged on business activities or a source of income,3653
2023,Pori,Loans charged on business activities or a source of income,3453
2023,Ulvila,Loans charged on business activities or a source of income,3822
2023,Eura,Loans charged on business activities or a source of income,2622
2023,Eurajoki,Loans charged on business activities or a source of income,4256
2023,Rauma,Loans charged on business activities or a source of income,2803
2023,Säkylä,Loans charged on business activities or a source of income,2128
2023,Akaa,Loans charged on business activities or a source of income,2952
2023,Urjala,Loans charged on business activities or a source of income,3793
2023,Valkeakoski,Loans charged on business activities or a source of income,2516
2023,Punkalaidun,Loans charged on business activities or a source of income,4779
2023,Sastamala,Loans charged on business activities or a source of income,3186
2023,Ikaalinen,Loans charged on business activities or a source of income,2556
2023,Kihniö,Loans charged on business activities or a source of income,3842
2023,Parkano,Loans charged on business activities or a source of income,2783
2023,Hämeenkyrö,Loans charged on business activities or a source of income,2438
2023,Kangasala,Loans charged on business activities or a source of income,4283
2023,Lempäälä,Loans charged on business activities or a source of income,5048
2023,Nokia,Loans charged on business activities or a source of income,2734
2023,Orivesi,Loans charged on business activities or a source of income,4716
2023,Pirkkala,Loans charged on business activities or a source of income,6673
2023,Pälkäne,Loans charged on business activities or a source of income,5837
2023,Tampere,Loans charged on business activities or a source of income,3407
2023,Vesilahti,Loans charged on business activities or a source of income,8042
2023,Ylöjärvi,Loans charged on business activities or a source of income,4380
2023,Juupajoki,Loans charged on business activities or a source of income,7379
2023,Mänttä-Vilppula,Loans charged on business activities or a source of income,1398
2023,Ruovesi,Loans charged on business activities or a source of income,2758
2023,Virrat,Loans charged on business activities or a source of income,2675
2023,Joutsa,Loans charged on business activities or a source of income,3373
2023,Luhanka,Loans charged on business activities or a source of income,3729
2023,Hankasalmi,Loans charged on business activities or a source of income,3122
2023,Jyväskylä,Loans charged on business activities or a source of income,2871
2023,Laukaa,Loans charged on business activities or a source of income,3357
2023,Muurame,Loans charged on business activities or a source of income,5503
2023,Petäjävesi,Loans charged on business activities or a source of income,3998
2023,Toivakka,Loans charged on business activities or a source of income,2818
2023,Uurainen,Loans charged on business activities or a source of income,4567
2023,Jämsä,Loans charged on business activities or a source of income,2278
2023,Kuhmoinen,Loans charged on business activities or a source of income,3643
2023,Keuruu,Loans charged on business activities or a source of income,2250
2023,Multia,Loans charged on business activities or a source of income,3195
2023,Kannonkoski,Loans charged on business activities or a source of income,5267
2023,Karstula,Loans charged on business activities or a source of income,2050
2023,Kinnula,Loans charged on business activities or a source of income,2948
2023,Kivijärvi,Loans charged on business activities or a source of income,1669
2023,Kyyjärvi,Loans charged on business activities or a source of income,3856
2023,Pihtipudas,Loans charged on business activities or a source of income,4051
2023,Saarijärvi,Loans charged on business activities or a source of income,5529
2023,Viitasaari,Loans charged on business activities or a source of income,1974
2023,Konnevesi,Loans charged on business activities or a source of income,5731
2023,Äänekoski,Loans charged on business activities or a source of income,2559
2023,Alajärvi,Loans charged on business activities or a source of income,3847
2023,Evijärvi,Loans charged on business activities or a source of income,4101
2023,Lappajärvi,Loans charged on business activities or a source of income,2402
2023,Soini,Loans charged on business activities or a source of income,2189
2023,Vimpeli,Loans charged on business activities or a source of income,2503
2023,Alavus,Loans charged on business activities or a source of income,3328
2023,Kuortane,Loans charged on business activities or a source of income,8169
