Municipality,Year,Alcohol mortality per 100 000 inhabitants,"Entitled to special refunds on medicines for psychosis, as % of total population",Mental health visits in primary health care per 1000 inhabitants,"Psychiatric rehabilitation homes, clients on 31 Dec per population","Recipients of a disability pension due to mental and behavioural disorders aged 16-64, combined",Suicides per 100 000 inhabitants
Kittilä,2003,-0.1699346000498788,-0.3665940616840312,0.10672177661451525,-0.44072407171981665,-0.3920200293173239,2.3335135519525405
Kittilä,2004,0.9596818445787796,-0.3665940616840312,-0.13940773956097288,-0.4421213769655982,-0.4558688123126876,0.45204587714011985
Kittilä,2005,0.5097498708707546,-0.21833218487808473,-0.02677219826032578,-0.44287119540228354,-0.4239444208150058,1.0064068884687796
Kittilä,2006,2.539230262915462,-0.21833218487808473,0.0942067164699989,-0.4478595104362737,-0.47734935125348515,0.9392116143683362
Kittilä,2007,1.6776583983681808,-0.21833218487808473,0.031631415747417166,-0.456169544645275,-0.4239444208150058,-0.13591277123876158
Kittilä,2008,2.424354014309158,-0.07007030807213796,0.04414647589193351,-0.4634603302471216,-0.6044540834171838,1.9639395444001007
Kittilä,2009,1.3330296525492682,-0.21833218487808473,0.11923683675903159,-0.4709698990309696,-0.49764422254022517,0.7880222476423377
Kittilä,2010,0.040671855728345835,-0.21833218487808473,0.11506515004419281,-0.4775325015834368,-0.6044540834171838,1.157596255194778
Kittilä,2011,-0.00719324785761425,-0.07007030807213796,-0.614980025052594,-0.48655536538340577,-0.6578590138556631,0.5192411512405638
Kittilä,2012,-0.41883313869687105,-0.07007030807213796,0.23604406477451748,-0.3822287322227779,-0.7112639442941425,-0.85826196781853
Kittilä,2013,-0.41883313869687105,-0.21833218487808473,-0.7276155663532411,-0.391751886117493,-0.7646688747326219,0.6200340623912288
Kittilä,2014,0.22255924935499405,-0.3665940616840312,-0.31461858158420175,-0.3909161120205747,-0.8180738051711014,-0.8414631492934191
Kittilä,2015,-1.0793715681831204,-0.3665940616840312,-0.33130532844355687,-0.3852201213645745,-0.92488366604806,-1.1942383383207478
Kittilä,2016,0.7299293473661707,-0.3665940616840312,0.36536635293451974,0.4186326647031352,-1.031693526925019,0.30085651041412204
Kittilä,2017,0.10768300074868956,-0.5148559384899779,0.6323543026842018,0.4098365207435147,-1.1385033878019772,0.21686241778856752
Kittilä,2018,0.17469414576903394,-0.8113796921018712,0.6198392425396855,-0.16055979397801115,-1.1385033878019772,-0.42149268616564667
Kittilä,2019,0.031098835011153684,-0.6631178152959247,0.1400952703332255,-0.16294955295544428,-1.1919083182404568,0.06567305106256968
Kittilä,2020,-0.5528554287375596,-0.8113796921018712,0.35702297950484213,-0.5007314413613159,-1.1919083182404568,-0.4046938676405355
Kittilä,2021,0.6437721609114426,-0.9596415689078179,0.33199285921580945,-0.060780282711202845,-1.2453132486789362,-0.3878950491154247
Kittilä,2022,0.5480419537395226,-0.9596415689078179,0.4070832200829075,-0.1880318450549211,-1.405528039994374,-1.2446347938960804
Kittilä,2023,0.5480419537395226,-1.1079034457137642,0.2485591249190338,-0.3188611117576747,-1.4589329704328537,-1.2446347938960804
Kiuruvesi,1997,-0.1699346000498788,0.9677628295694884,0.6031524956803304,0.07564700470267045,0.7933322928861062,2.6526911039296475
Kiuruvesi,1998,0.39487362226445,0.9677628295694884,-0.7985342405055004,-0.37888609904705056,0.8252566843837882,3.07266156705742
Kiuruvesi,1999,0.19384018720341825,0.9677628295694884,0.7700199642738815,-0.30336948491032756,1.0069520146400242,0.989608069943669
Kiuruvesi,2000,0.031098835011153684,0.8195009527635416,0.607324182395169,-0.0813024493472868,1.1456862670146648,1.594365536847661
Kiuruvesi,2001,0.7107833059317871,0.9677628295694884,0.7491615306996877,-0.42293753266847484,0.9965081620831394,1.6783596294732155
Kiuruvesi,2002,0.4235926844160265,0.9677628295694884,0.6198392425396855,-0.12593706922944892,0.8362933707677014,1.2415903478203325
Kiuruvesi,2003,0.624626119477059,1.1160247063754354,0.9202006860080778,-0.26395998635443413,0.8896983012061811,0.6704305179665616
Kiuruvesi,2004,1.7063774605197566,0.9677628295694884,-0.865281227942921,-0.32784074196131247,1.0069520146400242,1.0568033440441125
Kiuruvesi,2005,1.1224231967710434,1.1160247063754354,-0.865281227942921,0.3551839412235489,1.0069520146400242,0.23366123631367863
Kiuruvesi,2006,1.064985072467891,1.264286583181382,-0.865281227942921,0.2194085364324999,1.0708007976353877,0.9560104328934468
Kiuruvesi,2007,2.204174537813742,1.4125484599873281,-0.865281227942921,-0.1473080556038568,1.2739766668324208,1.3591820774961085
Kiuruvesi,2008,2.520084221481078,1.4125484599873281,-0.865281227942921,0.019224540511378212,1.3807865277093796,1.1071997996194451
Kiuruvesi,2009,1.6968044398025643,1.4125484599873281,-0.865281227942921,0.34206772707514865,1.338418283654813,1.3087856219207756
Kiuruvesi,2010,1.285164548963308,1.4125484599873281,-0.865281227942921,0.6059439726495806,1.4875963885863386,-0.0015222230378742615
Kiuruvesi,2011,1.24687246609454,1.5608103367932749,-0.8360794209390494,0.8648721167040909,1.3593059887685819,0.04887423253745855
Kiuruvesi,2012,1.543636108327492,1.264286583181382,-0.8527661677984045,0.961967537847759,1.2739766668324208,-0.20310804533920493
Kiuruvesi,2013,0.8639516374068595,1.4125484599873281,-0.8527661677984045,0.5785634425651861,1.2524961278916236,0.7208269735418944
Kiuruvesi,2014,1.773388605540101,1.5608103367932749,-0.8319077342242107,0.6000067960581533,1.3378254498277844,0.8552175217427818
Kiuruvesi,2015,0.7203563266489792,1.5608103367932749,-0.8485944810835658,0.7143405871757323,1.1561301195715488,-0.3374985935400922
Kiuruvesi,2016,0.46188476728479444,1.5608103367932749,-0.8569378545132433,0.7472628828615967,1.1561301195715488,-0.7406702381427536
Kiuruvesi,2017,0.31828945652691415,1.4125484599873281,-0.8402511076538882,0.8706466873326891,1.0597641112514744,0.3512529659894548
Kiuruvesi,2018,0.22255924935499405,1.4125484599873281,-0.844422794368727,0.006445445066051443,1.0063591808129952,0.8384187032176706
Kiuruvesi,2019,0.8830976788412431,1.5608103367932749,-0.8527661677984045,-0.0639835973465585,1.2408666076806816,-0.21990686386431604
Kiuruvesi,2020,1.0554120517506997,1.264286583181382,-0.8193926740796943,-0.04558114192128242,1.0382835723106771,-1.0934454271700826
Kiuruvesi,2021,0.5193228915879466,1.264286583181382,-0.8319077342242107,0.06098946814042787,0.9425103978176316,-0.690273782567421
Kiuruvesi,2022,-0.09335043431234262,0.9677628295694884,-0.8277360475093719,0.0850575387120712,0.7822956065021934,0.26725887336390036
Kiuruvesi,2023,-0.09335043431234262,0.9677628295694884,-0.5941215914784002,0.10387151737921402,0.5686758847482758,0.26725887336390036
Kivijärvi,1997,-0.5624284494547512,1.5608103367932749,0.49468864109452193,1.9075464590710238,1.1045036906141563,1.6951584479983266
Kivijärvi,1998,-0.35182199367652706,1.264286583181382,0.8367669517113021,2.0321161887912362,1.2647184819295942,2.13192772965121
Kivijärvi,1999,0.19384018720341825,1.4125484599873281,0.8659687587151736,2.5184660547016446,1.4249332732450322,1.7455549035736593
Kivijärvi,2000,0.15554810433464963,1.264286583181382,0.32782117250097065,1.6519986981662405,2.279412160260702,0.8384187032176706
Kivijärvi,2001,-0.3326759522421431,1.8573340904051685,1.070381407742274,1.7248473468760548,1.7453628558759082,0.9560104328934468
Kivijärvi,2002,-0.15078855861549448,1.8573340904051685,0.5405771949577486,1.8244488678993807,2.2260072298222227,1.2079927107701103
Kivijärvi,2003,-0.26566480722179897,2.005595967211115,0.649041049543557,1.8730071797680767,1.7987677863143874,0.5528387882907854
Kivijärvi,2004,0.624626119477059,2.005595967211115,0.9243723727229165,3.9583597123546417,2.2260072298222227,0.922412795843225
Kivijärvi,2005,0.3565815393956821,2.005595967211115,1.0578663475977577,4.057186418240831,2.3328170906991814,-0.42149268616564667
Kivijärvi,2006,0.5671879951739068,2.005595967211115,0.7366464705551713,3.996726459677961,1.9589825776298262,0.7712234291172272
Kivijärvi,2007,0.9118167409928195,2.005595967211115,0.3862247865087136,4.137605215184698,2.279412160260702,0.45204587714011985
Kivijärvi,2008,1.15114225892262,2.005595967211115,0.2735892452080665,4.286545997785732,2.7600565342070165,0.5696376068158965
Kivijärvi,2009,0.6724912230630192,1.8573340904051685,0.4112549067977463,4.278700971873959,2.49303188201462,0.922412795843225
Kivijärvi,2010,0.8735246581240509,2.005595967211115,0.35702297950484213,4.817651088695946,2.9202713255224553,0.6032352438661183
Kivijärvi,2011,0.749075388800555,2.005595967211115,0.3820530997938748,5.497067604780803,2.653246673330058,0.7040281550167833
Kivijärvi,2012,0.6054800780426747,2.450381597628955,0.027459729032578387,7.333485124430966,3.0804861168378923,-0.4718891417409792
Kivijärvi,2013,0.34700851867849,2.598643474434902,-0.5273746040409796,9.945699378956968,2.973676255960934,-0.1023151341885393
Kivijärvi,2014,1.189434341791388,2.450381597628955,0.19432719762612966,10.66513854911426,2.49303188201462,-0.3542974120652027
Kivijärvi,2015,0.34700851867849,2.8951672280467946,0.1400952703332255,9.879039425794595,2.279412160260702,-0.9758536974943062
Kivijärvi,2016,0.12682904218307386,2.598643474434902,0.1859838241964521,7.732438154609176,2.1726022993837435,-0.05191867861320707
Kivijärvi,2017,-0.7155967809298236,2.598643474434902,0.3695380396493585,7.31319961549288,2.0123875080683047,0.20006359926345638
Kivijärvi,2018,0.2321322700721862,2.302119720823008,0.28193261863774405,10.841715935713989,1.5851480645604699,-0.23670568238942657
Kivijärvi,2019,0.662918202345827,2.8951672280467946,0.15678201719258064,7.58848411995433,0.9442888992987176,-0.7742678751929755
Kivijärvi,2020,-0.5241363665859833,2.302119720823008,0.2610741850635501,9.480197644057718,0.7840741079832796,-0.3542974120652027
Kivijärvi,2021,-0.35182199367652706,2.1538578440170615,0.33199285921580945,8.322887539662007,0.6772642471063208,-1.2110371568458589
Kivijärvi,2022,-0.39011407654529495,2.005595967211115,0.2735892452080665,5.791165194450188,0.5170494557908827,-0.9590548789691953
Kivijärvi,2023,-0.39011407654529495,1.8573340904051685,0.16929707733709695,8.8037573961964,0.41023959491392387,-0.9590548789691953
Kokemäki,1997,-0.8113269881017439,-0.21833218487808473,-0.865281227942921,-0.17731181388020573,-0.11455152456804281,0.20006359926345638
Kokemäki,1998,0.17469414576903394,-0.21833218487808473,-0.865281227942921,-0.5761384477637518,-0.09307098562724524,0.14966714368812417
Kokemäki,1999,-0.00719324785761425,-0.3665940616840312,-0.865281227942921,-0.571008886964098,-0.21032469906108836,0.6032352438661183
Kokemäki,2000,0.33743549796129846,-0.3665940616840312,-0.865281227942921,-0.565195152674027,-0.15691976862260895,0.40164942156478767
Kokemäki,2001,0.31828945652691415,-0.3665940616840312,-0.865281227942921,-0.47402108190960346,-0.2207685516179727,0.06567305106256968
Kokemäki,2002,0.5384689330223303,-0.21833218487808473,-0.865281227942921,-0.555856081200286,-0.17840030756340652,0.5192411512405638
Kokemäki,2003,0.8830976788412431,-0.07007030807213796,-0.865281227942921,-0.4635603673094979,-0.12499537712492713,0.08247186958768023
Kokemäki,2004,1.1798613210741957,0.07819156873380849,-0.865281227942921,-0.46097741511129553,-0.07159044668644794,-0.3542974120652027
Kokemäki,2005,0.9405358031443954,0.07819156873380849,-0.865281227942921,-0.6314728455857421,-0.13543922968181166,0.5360399697656743
Kokemäki,2006,1.3330296525492682,0.374715322345702,-0.865281227942921,-0.6268351026783521,-0.018185516247968294,0.33445414746434365
Kokemäki,2007,1.4766249633071484,0.374715322345702,-0.865281227942921,-0.4459887970398049,0.09906819718587459,-0.690273782567421
Kokemäki,2008,0.39487362226445,0.374715322345702,-0.865281227942921,-0.3511583409654822,0.12054873612667241,0.20006359926345638
Kokemäki,2009,1.371321735418036,0.5229771991516488,-0.865281227942921,-0.34512817295429926,0.27031967488522585,0.5024423327154527
Kokemäki,2010,0.662918202345827,0.5229771991516488,-0.865281227942921,-0.5194571374048275,0.31268791893979225,0.5864364253410072
Kokemäki,2011,1.0075469481647397,0.374715322345702,-0.7818474936461453,-0.14647543392477658,0.4508293374874038,-0.3710962305903139
Kokemäki,2012,1.0554120517506997,0.5229771991516488,-0.6942420726345309,-0.05063144202999599,0.41890494598972194,-0.3039009564898705
Kokemäki,2013,0.3853006015472586,0.5229771991516488,-0.6733836390603369,-0.1283334672340141,0.5785269034781313,-0.7406702381427536
Kokemäki,2014,0.8543786166896673,0.5229771991516488,-0.6733836390603369,-0.12016201849026809,0.33357562405356095,-0.5894808714167558
Kokemäki,2015,-0.026339289291998556,0.5229771991516488,-0.6775553257751757,-0.10630680037610692,0.4827537289850856,-0.3542974120652027
Kokemäki,2016,1.189434341791388,0.374715322345702,-0.5106878571816245,-0.2890428701836019,0.833922035459586,-0.1863092268140938
Kokemäki,2017,0.308716435809722,0.5229771991516488,-0.4773143634629142,-0.17782723432750464,0.7915537914050202,-0.08551631566342877
Kokemäki,2018,-0.370968035110911,0.6712390759575949,-0.519031230611302,0.04324818444317006,0.9088075048388631,-0.5222855973163121
Kokemäki,2019,0.31828945652691415,0.9677628295694884,-0.3938806291661386,-0.1429996638864238,0.6534123728574083,-0.11911395271365044
Kokemäki,2020,0.6916372644974027,0.8195009527635416,-0.577434844619045,-0.027071647165112858,0.48334656281211474,-1.345427705046746
Kokemäki,2021,0.08853695931430593,0.8195009527635416,-0.45645592988872036,0.1921890528553743,0.536751493250594,-1.0934454271700826
Kokemäki,2022,0.33743549796129846,0.6712390759575949,-0.2353565340022649,0.2009495795123446,0.6644490592413215,-0.05191867861320707
Kokemäki,2023,0.33743549796129846,0.5229771991516488,-0.21032641371323219,0.010917016349409135,0.2918002138260236,-0.05191867861320707
Kokkola,1997,-1.5963146869114893,-0.5148559384899779,-0.865281227942921,-0.5080483631434515,-0.7118567781211712,0.09927068811279136
Kokkola,1998,-0.8974841745564719,-0.5148559384899779,-0.865281227942921,-0.6225647412949921,-0.7118567781211712,-0.13591277123876158
Kokkola,1999,-1.1655287546378486,-0.5148559384899779,-0.865281227942921,-0.5886189346877961,-0.6265274561850102,1.3591820774961085
Kokkola,2000,-1.998381557033554,-0.5148559384899779,-0.865281227942921,-0.6547436375760046,-0.5731225257465308,-1.0766466086449715
Kokkola,2001,-0.5815744908891353,-0.3665940616840312,-0.865281227942921,-0.6534874163259402,-0.5197175953080514,1.4095785330714414
Kokkola,2002,-1.5675956247599132,-0.3665940616840312,-0.865281227942921,-0.4056457009036643,-0.5197175953080514,-0.3206997750149811
Kokkola,2003,-0.7155967809298236,-0.21833218487808473,-0.865281227942921,-0.4728613136369215,-0.44483212592877436,-0.3206997750149811
Kokkola,2004,-1.1368096924862723,-0.21833218487808473,-0.865281227942921,-0.4910552567012346,-0.39142719549029525,-0.3206997750149811
Kokkola,2005,0.13640206290026602,-0.07007030807213796,-0.865281227942921,-0.5116850492061141,-0.3595028039926134,-1.3118300679965242
Kokkola,2006,-0.2943838693733748,-0.07007030807213796,-0.823564360794533,-0.4334309135396602,-0.29565402099724963,-2.319759179503178
Kokkola,2007,0.12682904218307386,-0.07007030807213796,-0.21449810042807096,-0.21475961630520307,-0.21032469906108836,-1.328628886521635
Kokkola,2008,1.1032771553366598,-0.07007030807213796,-0.33130532844355687,-0.17232514409345032,-0.24224909055877022,-0.1023151341885393
Kokkola,2009,-0.7347428223642076,-0.07007030807213796,-0.7317872530680799,-0.16134050283116544,-0.13543922968181166,-1.328628886521635
Kokkola,2010,-0.3231029315249509,-0.21833218487808473,-0.7276155663532411,-0.2315747310582035,-0.16736362117949352,-1.5806111643982983
Kokkola,2011,-0.3231029315249509,-0.21833218487808473,-0.18112460670936073,-0.1590798872726406,-0.07159044668644794,-1.0934454271700826
Kokkola,2012,-0.7538888637985915,-0.21833218487808473,-0.652525205486143,-0.1627319431242809,-0.21032469906108836,0.3680517845145654
Kokkola,2013,0.22255924935499405,-0.21833218487808473,-0.4147390627403325,-0.07459408158193807,-0.2532857769426832,-0.6062796899418665
Kokkola,2014,-1.452719376153609,-0.3665940616840312,-0.37719388230678347,-0.11061384264886633,-0.2213613854450014,-0.85826196781853
Kokkola,2015,-2.007954577750746,-0.3665940616840312,-0.21032641371323219,-0.10118767294218071,-0.24284192438579896,-2.5717414573798414
Kokkola,2016,-1.5963146869114893,-0.3665940616840312,-0.10603424584226263,-0.11957829257709848,-0.2962468548242783,-1.362226523571857
Kokkola,2017,-1.318697086112921,-0.3665940616840312,-0.7901908670758229,-0.2113304759083623,-0.34965178526275775,-1.832593442274962
Kokkola,2018,-2.007954577750746,-0.3665940616840312,-0.8402511076538882,-0.1182652642909723,-0.34965178526275775,-1.345427705046746
Kokkola,2019,-1.2995510446785365,-0.3665940616840312,-0.7276155663532411,0.08022835812208737,-0.38157617676043964,-1.328628886521635
Kokkola,2020,-0.8783381331220879,-0.3665940616840312,-0.7025854460642085,0.0016599935458144767,-0.26432246332659654,-1.815794623749851
Kokkola,2021,-1.012360423162776,-0.5148559384899779,-0.6274950851971104,-0.4888430544555408,-0.38157617676043964,-0.3374985935400922
Kokkola,2022,-1.7111909355177934,-0.5148559384899779,-0.6316667719119492,0.08765888757718865,-0.4030567157012372,-1.5806111643982983
Kokkola,2023,-1.7111909355177934,-0.5148559384899779,-0.6483535187713043,-0.08547480047752384,-0.4030567157012372,-1.5806111643982983
Kolari,1997,-0.7826079259501678,-0.9596415689078179,-0.4147390627403325,-0.035947748470963097,0.6226736490137841,2.266318277852097
Kolari,1998,-0.8113269881017439,-1.1079034457137642,-0.19781135356871582,-0.004379319317325875,0.7294835098907425,1.4767738071718848
Kolari,1999,-0.6294395944750953,-0.9596415689078179,-0.060145691979036034,0.010545176486151537,0.6760785794522634,2.5518981927789817
Kolari,2000,-0.25609178650460684,-0.9596415689078179,0.002429608743545695,0.032212684418556604,0.6754857456252347,0.9728092514185579
