mean_debt_euro_buisiness,income,Pensioner_housing_allowance,School_travel_allowance,Rehabilitation,Rehabilitation_allowance,Child_benefit,Medical_benefits,Unemployment_insurance,Disability_benefits,Temporary_power_support,General_housing_allowance,mean_debt_euro_housing,mean_debt_euro_other,pop_rate,poverty_rate,mean_debt_euro_total,year,municipality,depression,involuntary_care,psychotic
6695.0,22299,0.0,137.0,132.0,86.0,530.0,4607.0,297.0,0.0,5.0,0.0,20731,13985,5.4,16.4,41412,2017,Juva,-0.361032426722141,0.626333846664871,0.194752531043596
5688.0,22591,329.2307692,59.41666667,47.23076923,33.15384615,484.6153846,2463.0,167.1538462,403.4615385,5.0,133.2307692,19794,13451,5.4,16.0,38933,2018,Juva,-0.25437494525291,0.697272665428982,0.689648342580747
5657.0,22788,326.3846154,62.25,52.15384615,34.76923077,463.0,2435.461538,138.9230769,406.1538462,5.0,133.0,19254,14459,5.3,17.1,39370,2019,Juva,0.352009277455525,-0.333109871236794,0.935706401815717
5379.0,22773,322.2307692,58.2,50.61538462,31.0,448.3076923,2363.615385,154.6153846,433.0769231,5.0,131.0,18711,14863,5.1,15.4,38952,2020,Juva,1.04842996046378,-0.930233452679031,0.732778626626222
5920.0,22787,310.9230769,52.33333333,56.84615385,26.23076923,441.8461538,2315.230769,131.8461538,411.5384615,5.0,120.9230769,18094,12911,5.1,16.4,36926,2021,Juva,1.17255919700361,-1.18101361897108,1.23399551551042
3842.0,23033,289.0769231,54.0,65.15384615,26.61538462,429.9230769,2353.076923,103.8461538,375.7692308,5.0,98.30769231,16016,9506,5.0,16.2,29364,2022,Juva,1.48958431070786,-1.39909941261541,0.510359044885206
3880.0,46006,0.0,49.0,396.0,224.0,3079.0,18523.0,545.0,0.0,9.0,0.0,57632,14360,201.8,8.3,76382,2008,Kaarina,0.317864964102362,0.948919594407513,-0.77733089704294
4012.0,45936,0.0,296.0,527.0,286.0,4145.0,24772.0,870.0,0.0,9.0,0.0,59861,13435,204.6,7.7,77822,2009,Kaarina,0.311538366224507,0.713803191993669,-0.566062582433991
3526.0,45425,0.0,324.0,532.0,282.0,4118.0,24931.0,885.0,0.0,9.0,0.0,61510,13344,205.6,7.6,78858,2010,Kaarina,0.338117854402685,0.454296287882877,-0.60526078588915
3480.0,45015,0.0,341.0,582.0,305.0,4118.0,25443.0,901.0,0.0,9.0,0.0,61979,13246,206.7,7.8,79164,2011,Kaarina,0.537119366836487,0.0867445884265475,-0.694385103214201
3930.0,45421,0.0,324.0,588.0,341.0,4174.0,25628.0,1001.0,0.0,9.0,0.0,62801,11820,208.6,7.3,79033,2012,Kaarina,0.365455381096682,-0.0472773327877282,-0.662037407552088
3527.0,43929,0.0,336.0,607.0,327.0,4174.0,25700.0,1232.0,0.0,9.0,0.0,62209,11556,211.5,7.5,77777,2013,Kaarina,0.317438151516343,0.0106616834061825,-0.661790664026508
3508.0,43317,0.0,314.0,616.0,336.0,4205.0,26003.0,1392.0,0.0,9.0,0.0,60583,11681,213.7,7.3,76301,2014,Kaarina,0.435851639118858,0.0835792996519688,-0.845623037904887
3889.0,44301,0.0,258.0,657.0,339.0,4222.0,26382.0,1477.0,0.0,9.0,0.0,60851,12668,216.7,7.4,77408,2015,Kaarina,0.406497200637104,-0.302063299222499,-0.885584189088132
4014.0,44523,0.0,263.0,672.0,301.0,4215.0,24351.0,1577.0,0.0,9.0,0.0,60885,13252,217.6,6.9,78151,2016,Kaarina,0.270245608841224,-0.392177376041283,-0.940929437442447
3933.0,44272,0.0,227.0,727.0,257.0,4224.0,24373.0,1476.0,0.0,9.0,0.0,61728,14234,220.0,7.2,79896,2017,Kaarina,0.719607283558968,-0.363166888606593,-1.05532085422362
4862.0,45244,729.4615385,90.58333333,423.2307692,111.6153846,4048.153846,11664.15385,877.2307692,1439.0,9.0,908.0,62133,13589,222.1,7.3,80584,2018,Kaarina,1.22431056706906,-0.287521256290035,-1.13792495722597
4845.0,45894,738.3076923,87.58333333,463.5384615,135.7692308,4083.307692,11790.84615,813.1538462,1444.076923,9.0,874.7692308,62116,13749,225.3,7.5,80710,2019,Kaarina,1.51106214122802,-0.512673266501813,-0.967967047289506
4542.0,45525,764.3846154,91.9,548.0769231,133.4615385,4178.615385,11645.46154,1011.153846,1596.384615,9.0,911.6153846,64135,15072,230.1,6.7,83749,2020,Kaarina,2.05479348718244,-0.530443948966776,-1.04598134359467
4914.0,46432,788.6923077,119.9166667,667.6923077,159.8461538,4279.846154,12238.61538,914.3846154,1644.230769,9.0,928.7692308,64923,15259,235.8,6.8,85096,2021,Kaarina,2.44749965549487,-0.618688937224227,-0.917752758001948
4683.0,45706,799.5384615,305.0833333,726.6923077,160.3846154,4354.0,12835.30769,685.9230769,1684.846154,9.0,859.7692308,62254,14509,238.1,6.9,81446,2022,Kaarina,2.52545866868685,-0.736819348390072,-1.00377812075433
1677.0,19565,0.0,95.0,49.0,18.0,333.0,2795.0,158.0,0.0,9.0,0.0,16804,9306,5.1,25.3,28136,2008,Kaavi,0.951673896507874,2.13334053182413,2.85950112491661
2139.0,18618,0.0,102.0,40.0,26.0,312.0,2792.0,174.0,0.0,9.0,0.0,17607,9039,5.1,24.8,29047,2009,Kaavi,0.971409789358058,1.22041425925545,2.83278367059621
1914.0,18980,0.0,91.0,49.0,22.0,305.0,2768.0,176.0,0.0,9.0,0.0,17880,9215,5.0,24.4,29308,2010,Kaavi,0.962380828506973,0.585025581551308,2.56564924059181
1402.0,20081,0.0,109.0,54.0,31.0,291.0,2764.0,197.0,0.0,9.0,0.0,18318,10069,5.0,23.3,30104,2011,Kaavi,0.914067467192467,0.192998648662985,2.5642203677637
1759.0,20285,0.0,106.0,53.0,29.0,288.0,2721.0,166.0,0.0,9.0,0.0,19631,8951,4.9,23.5,30618,2012,Kaavi,1.40913206231391,0.676721923666312,2.4159993882934
1894.0,19956,0.0,104.0,58.0,35.0,285.0,2660.0,175.0,0.0,9.0,0.0,20165,7774,4.8,21.6,30111,2013,Kaavi,1.39729314502259,0.542017553799891,2.42557689079345
2069.0,19744,0.0,103.0,62.0,35.0,282.0,2583.0,180.0,0.0,9.0,0.0,19081,7439,4.8,20.7,28860,2014,Kaavi,1.36783728737052,0.250284570309297,2.72234354839326
1849.0,19380,0.0,116.0,60.0,36.0,289.0,2563.0,195.0,0.0,9.0,0.0,19227,8183,4.7,21.2,29259,2015,Kaavi,1.47041337132036,0.935909271776811,2.12380158011335
1911.0,19479,0.0,108.0,63.0,30.0,279.0,2347.0,194.0,0.0,9.0,0.0,18519,7888,4.7,19.6,28318,2016,Kaavi,1.14737984790487,1.1526873477288,1.99102727671451
1805.0,19258,0.0,101.0,53.0,30.0,243.0,2315.0,184.0,0.0,9.0,0.0,17642,8084,4.5,19.5,27531,2017,Kaavi,1.51109490042808,2.08705283052852,2.39033458892116
1557.0,20094,207.7692308,49.5,19.0,7.538461538,226.4615385,1329.230769,119.5384615,250.9230769,9.0,98.15384615,16869,8679,4.4,20.2,27104,2018,Kaavi,1.3736385213849,0.75109930412845,2.58080695034375
1329.0,20616,192.8461538,43.66666667,25.69230769,7.230769231,213.6153846,1313.615385,117.3076923,244.9230769,9.0,92.0,15406,9030,4.3,21.4,25765,2019,Kaavi,1.86635804984669,1.60507859104206,2.57556578734066
1950.0,20665,186.2307692,47.36363636,29.07692308,9.846153846,207.4615385,1254.076923,117.6923077,264.3846154,9.0,90.46153846,14530,8897,4.2,19.6,25376,2020,Kaavi,1.96141781829219,1.53825885064292,2.33037653161899
1725.0,20581,193.5384615,42.0,32.92307692,10.15384615,200.0769231,1254.692308,109.9230769,254.6923077,9.0,89.76923077,13370,8587,4.1,19.7,23682,2021,Kaavi,2.63349596268479,1.50884677062598,2.31583075318467
1537.0,20358,194.3846154,41.41666667,28.30769231,12.84615385,190.0,1267.153846,93.38461538,249.7692308,9.0,84.92307692,11826,8049,4.0,20.6,21413,2022,Kaavi,2.81992998147164,0.792125127921397,2.39989401138842
1267.0,30496,0.0,333.0,930.0,614.0,4356.0,29199.0,2657.0,0.0,9.0,0.0,27796,8420,20.8,17.2,38346,2008,Kajaani,0.277144958604488,0.733309571842907,1.023609151472
1468.0,29819,0.0,328.0,912.0,583.0,4328.0,29281.0,2561.0,0.0,9.0,0.0,28789,8261,20.8,16.7,39392,2009,Kajaani,0.277151128958678,0.784716895147394,0.390197666782532
1427.0,29772,0.0,343.0,903.0,615.0,4256.0,29299.0,2659.0,0.0,9.0,0.0,29904,7962,20.8,16.1,40167,2010,Kajaani,0.45939595244252,0.733288276696788,0.559141543146037
1408.0,30252,0.0,312.0,963.0,615.0,4180.0,29463.0,2585.0,0.0,9.0,0.0,31353,8005,20.7,15.6,41605,2011,Kajaani,0.646081169829022,0.748568698133276,0.694054024794559
1464.0,29844,0.0,325.0,956.0,558.0,4129.0,29213.0,2618.0,0.0,9.0,0.0,31981,7309,20.7,15.2,41581,2012,Kajaani,0.591757072496065,0.842795119980811,1.06253615676457
1668.0,29482,0.0,347.0,1021.0,579.0,4043.0,29021.0,2822.0,0.0,9.0,0.0,31726,6755,20.6,14.6,40981,2013,Kajaani,0.325745055662245,0.650913575096863,0.932470750658469
1740.0,28885,0.0,343.0,1069.0,629.0,3980.0,28740.0,2979.0,0.0,9.0,0.0,31175,6871,20.6,14.2,40652,2014,Kajaani,0.316482189553978,0.745544810527444,0.42130667121607
1816.0,29059,0.0,323.0,1028.0,574.0,3896.0,28548.0,3078.0,0.0,9.0,0.0,30917,8314,20.5,14.0,41047,2015,Kajaani,0.542155816775642,0.517844336670031,0.649816822656516
2072.0,29710,0.0,339.0,986.0,480.0,3820.0,25788.0,3129.0,0.0,9.0,0.0,30349,8196,20.4,13.8,40618,2016,Kajaani,0.276781796845007,0.568002886189351,0.998275628747142
2001.0,29865,0.0,258.0,867.0,340.0,3754.0,25006.0,2856.0,0.0,9.0,0.0,29804,8728,20.3,14.1,40533,2017,Kajaani,0.642732889944557,0.341027023175183,0.954184651194716
2021.0,30563,1473.384615,77.23076923,457.8461538,122.0769231,3551.923077,12177.46154,1796.384615,2247.846154,9.0,2677.769231,28838,8801,20.2,14.1,39661,2018,Kajaani,0.910680889367993,1.3172422534268,0.726775777385679
2068.0,31118,1488.230769,66.69230769,515.6153846,147.6923077,3506.538462,12304.30769,1611.076923,2225.538462,9.0,2583.230769,28194,8832,20.0,13.9,39094,2019,Kajaani,1.76463768884263,0.201462906195927,0.881281947401559
1876.0,30794,1500.846154,55.0,565.3846154,171.8461538,3463.615385,11969.46154,1633.923077,2419.846154,9.0,2651.769231,27810,9584,19.9,12.9,39270,2020,Kajaani,2.1726870304169,0.321651736926637,0.590312192214289
1899.0,31556,1492.769231,70.84615385,597.8461538,189.2307692,3405.0,12027.92308,1491.230769,2331.923077,9.0,2573.692308,27079,9666,19.9,14.5,38644,2021,Kajaani,2.48892984426994,0.345268606072143,1.03640545802905
1784.0,30679,1464.230769,93.0,589.0,190.0769231,3401.307692,12228.0,1303.230769,2279.769231,9.0,2479.384615,25027,9240,19.8,14.3,36051,2022,Kajaani,2.4938418289845,0.0100046423247795,0.799610341799147
6899.0,30388,0.0,233.0,131.0,84.0,1038.0,6845.0,342.0,0.0,7.5,0.0,33187,17458,13.6,15.5,58074,2008,Kalajoki,-0.613456031044518,0.030320149895141,-0.467745828259591
7730.0,29247,0.0,227.0,149.0,80.0,1055.0,6871.0,425.0,0.0,7.5,0.0,34392,17270,13.6,15.3,59931,2009,Kalajoki,-0.683748388388408,-0.476723458475234,-0.107044394810383
7037.0,30277,0.0,339.0,218.0,106.0,1373.0,9138.0,491.0,0.0,7.5,0.0,36116,18300,13.6,14.2,61995,2010,Kalajoki,-0.669798858119689,-0.772605610746283,-0.195694625404596
6484.0,31059,0.0,351.0,230.0,111.0,1402.0,9391.0,477.0,0.0,7.5,0.0,37499,18093,13.7,13.3,62615,2011,Kalajoki,-0.406905125705508,-0.635240460538075,-0.0609288864264974
6705.0,31037,0.0,354.0,204.0,102.0,1387.0,9281.0,457.0,0.0,7.5,0.0,37966,16695,13.7,12.7,61915,2012,Kalajoki,-0.303404084293056,-0.590617784841423,-0.214230345916975
6274.0,30317,0.0,365.0,207.0,124.0,1370.0,9046.0,490.0,0.0,7.5,0.0,38229,17366,13.7,12.4,62379,2013,Kalajoki,-0.331455656135226,-0.323866354872999,0.0158391008904184
5921.0,30036,0.0,343.0,229.0,130.0,1357.0,8878.0,532.0,0.0,7.5,0.0,38222,17269,13.7,10.3,61952,2014,Kalajoki,-0.321942777742844,-0.681727472875317,-0.522353787530352
5914.0,30255,0.0,306.0,228.0,115.0,1362.0,8985.0,562.0,0.0,7.5,0.0,38458,17541,13.7,11.4,61913,2015,Kalajoki,-0.531873063442895,-0.832984829503851,-0.535679188457913
5501.0,29961,0.0,287.0,215.0,94.0,1344.0,8056.0,603.0,0.0,7.5,0.0,37630,18183,13.6,11.6,61315,2016,Kalajoki,-0.629277127430882,-0.885866876067283,-0.323049667267178
5506.0,30105,0.0,287.0,216.0,67.0,1329.0,7961.0,590.0,0.0,7.5,0.0,36349,18144,13.6,12.1,59998,2017,Kalajoki,0.254358121181521,0.165272132962218,-0.244182358258993
5475.0,30658,299.6153846,120.75,124.8461538,26.76923077,1262.076923,3929.384615,341.4615385,701.6923077,7.5,271.3076923,34766,16884,13.4,11.6,57125,2018,Kalajoki,0.440949357991564,0.211478694010566,-0.397398846478007
6095.0,31118,291.8461538,123.0,147.8461538,33.76923077,1259.846154,3950.307692,302.6923077,689.3076923,7.5,255.4615385,33748,16409,13.4,12.6,56253,2019,Kalajoki,0.968640674985854,-0.568632463973156,-0.499481796015344
5642.0,30739,298.3846154,112.0,166.5384615,43.61538462,1252.076923,3892.307692,371.8461538,735.2307692,7.5,269.7692308,32577,16609,13.4,12.4,54828,2020,Kalajoki,1.06939908332631,-0.515617920819546,-0.375420037225942
5331.0,31828,298.9230769,112.4166667,182.0,43.15384615,1242.692308,4007.307692,341.1538462,730.5384615,7.5,275.9230769,31490,15395,13.4,12.5,52215,2021,Kalajoki,1.68621662455957,-0.34848807307063,-0.155144922031085
3364.0,31036,292.2307692,119.8461538,185.8461538,46.30769231,1232.307692,4097.307692,257.6153846,696.7692308,7.5,271.5384615,29255,11681,13.3,12.4,44299,2022,Kalajoki,2.0381953673186,-0.650386839059047,-0.173778415710164
2429.0,42397,0.0,656.0,483.0,362.0,3759.0,22186.0,713.0,0.0,5.0,0.0,50207,12021,44.5,10.0,65102,2008,Kangasala,0.318543951398046,0.294831235926478,-0.245884290172124
2732.0,41205,0.0,632.0,493.0,363.0,3775.0,22602.0,855.0,0.0,5.0,0.0,52313,12302,44.9,10.1,67790,2009,Kangasala,0.396984230693741,0.3860350419171,-0.170528825541984
2793.0,41638,0.0,646.0,502.0,365.0,3800.0,22880.0,966.0,0.0,5.0,0.0,55067,11750,45.1,9.8,70046,2010,Kangasala,0.475301912086498,0.0716532797261779,-0.438330742379892
2650.0,41917,0.0,678.0,561.0,352.0,3928.0,24149.0,1042.0,0.0,5.0,0.0,55603,11724,45.4,9.5,70411,2011,Kangasala,0.7629202637183,0.241857872903478,-0.506737216968638
2647.0,42152,0.0,722.0,607.0,374.0,3935.0,24382.0,982.0,0.0,5.0,0.0,56117,11166,45.8,8.6,70355,2012,Kangasala,0.907386217140285,0.309836220661782,-0.355812879742118
2708.0,41237,0.0,722.0,646.0,439.0,3905.0,24048.0,1151.0,0.0,5.0,0.0,56145,10812,46.1,8.8,70103,2013,Kangasala,0.711282522135245,0.022250828376083,-0.0565443137656759
2798.0,40711,0.0,705.0,682.0,421.0,3884.0,24164.0,1253.0,0.0,5.0,0.0,55495,10667,46.3,8.6,69412,2014,Kangasala,0.747996090391111,-0.238425616886634,-0.331316760643164
2911.0,41349,0.0,703.0,673.0,395.0,3903.0,24118.0,1409.0,0.0,5.0,0.0,56277,11298,46.5,8.3,70486,2015,Kangasala,0.569338473875227,-0.60604648085246,-0.349696176045493
2758.0,41714,0.0,646.0,605.0,271.0,3974.0,22383.0,1517.0,0.0,5.0,0.0,56283,11703,47.4,8.7,70745,2016,Kangasala,0.512336813100229,-0.53635224617874,-0.371641304551251
2857.0,41426,0.0,621.0,610.0,232.0,3956.0,22242.0,1467.0,0.0,5.0,0.0,56303,12205,47.8,8.6,71365,2017,Kangasala,0.961214901333075,0.451000647753711,-0.622212005876694
3189.0,42539,745.6923077,322.7692308,370.8461538,103.3846154,3791.923077,10353.07692,865.6153846,1303.538462,5.0,875.6153846,55229,12391,48.1,9.0,70809,2018,Kangasala,1.27619454356159,0.535742403489504,-0.409910333095703
3445.0,43385,752.1538462,308.1538462,422.3846154,120.8461538,3809.615385,10557.84615,830.1538462,1291.769231,5.0,877.5384615,55122,12979,48.4,8.9,71546,2019,Kangasala,1.74873838634741,0.45464074382466,-0.533026460844624
3440.0,42520,777.0769231,232.1538462,474.3846154,142.9230769,3809.153846,10183.76923,968.2307692,1430.230769,5.0,944.7692308,55369,13971,49.0,8.3,72781,2020,Kangasala,2.13987224093125,0.632709353409711,-0.58706993319539
3693.0,43548,805.9230769,275.0,556.6923077,173.3846154,3816.230769,10626.53846,913.3076923,1463.384615,5.0,964.6153846,55522,14238,49.6,8.7,73452,2021,Kangasala,2.87195505905898,0.801218104890932,-0.766260216865032
3797.0,43079,827.0769231,372.0769231,608.3846154,180.8461538,3849.153846,11136.76923,701.8461538,1467.538462,5.0,938.1538462,53331,13409,50.1,8.4,70536,2022,Kangasala,3.06758345264956,0.683777716858847,-0.685120860980362
4242.0,19864,0.0,156.0,107.0,70.0,552.0,4906.0,290.0,0.0,13.5,0.0,19129,10250,5.7,23.4,33981,2008,Kangasniemi,-0.46971339829463,0.541026869748661,2.2051840498292
5101.0,20217,0.0,150.0,84.0,48.0,533.0,4879.0,301.0,0.0,13.5,0.0,20771,10988,5.6,22.1,37223,2009,Kangasniemi,-0.216781944452313,0.138885550958023,2.35771154556038
5445.0,20374,0.0,156.0,89.0,51.0,515.0,4896.0,301.0,0.0,13.5,0.0,22164,12108,5.6,21.5,40111,2010,Kangasniemi,-0.322596298106548,-0.167858303311355,1.96012214682107
5807.0,20523,0.0,167.0,99.0,65.0,511.0,4840.0,271.0,0.0,13.5,0.0,22007,12195,5.5,21.3,40380,2011,Kangasniemi,-0.429844207580995,-0.422444593238927,1.47218041699762
5206.0,21128,0.0,150.0,102.0,65.0,491.0,4825.0,259.0,0.0,13.5,0.0,23132,13136,5.5,19.0,41848,2012,Kangasniemi,-0.524897235898565,-0.487399440035067,1.80692179130106
5519.0,20985,0.0,129.0,109.0,69.0,479.0,4785.0,268.0,0.0,13.5,0.0,23134,12923,5.4,19.0,41912,2013,Kangasniemi,-0.582536839706127,0.148523862780816,1.74190322884485
4848.0,20596,0.0,123.0,120.0,78.0,464.0,4729.0,272.0,0.0,13.5,0.0,23409,14056,5.3,18.0,42671,2014,Kangasniemi,-0.784518106536627,0.0602856700652359,1.86306236755951
5439.0,20453,0.0,106.0,123.0,59.0,457.0,4585.0,287.0,0.0,13.5,0.0,23885,14387,5.3,17.4,43711,2015,Kangasniemi,-0.679058435065664,0.13283693623421,1.70585020245376
6444.0,20372,0.0,96.0,110.0,59.0,440.0,4344.0,307.0,0.0,13.5,0.0,23762,15215,5.2,17.0,45421,2016,Kangasniemi,-0.704763168081025,0.268109113442411,1.89811610457549
5575.0,20389,0.0,87.0,98.0,49.0,430.0,4247.0,296.0,0.0,13.5,0.0,23670,15350,5.2,18.9,44595,2017,Kangasniemi,-0.282151832298342,0.324706090479952,1.39261643549655
5981.0,21194,265.5384615,48.0,37.46153846,14.07692308,407.0,2301.0,179.7692308,375.0,13.5,145.5384615,22460,13499,5.1,17.7,41939,2018,Kangasniemi,0.14982137541962,0.09183825929536,1.78884889227222
5633.0,21186,246.0,38.58333333,41.92307692,15.69230769,406.9230769,2283.076923,175.3076923,363.3076923,13.5,139.0769231,21603,13037,5.0,18.9,40272,2019,Kangasniemi,0.522890330281648,-0.727454827681434,1.89138814859157
5383.0,21197,249.8461538,35.0,48.07692308,14.46153846,397.0,2185.769231,189.4615385,383.5384615,13.5,149.0769231,21559,13656,5.0,17.2,40599,2020,Kangasniemi,0.669291555018761,-0.458694560292828,1.42809823833948
5858.0,22106,246.5384615,36.91666667,64.38461538,16.84615385,387.6923077,2155.538462,163.5384615,379.4615385,13.5,152.6153846,19958,12315,4.9,17.6,38131,2021,Kangasniemi,1.34009619289343,-0.404189911386784,1.74889639054147
4392.0,22025,234.9230769,39.16666667,64.53846154,17.23076923,375.2307692,2198.153846,133.4615385,361.3076923,13.5,134.2307692,17907,10631,4.8,17.4,32931,2022,Kangasniemi,1.11194239942643,-0.738215472697819,1.03162189383492
3127.0,19341,0.0,23.0,30.0,20.0,143.0,1289.0,85.0,0.0,7.0,0.0,13488,10401,3.6,24.0,27265,2008,Kannonkoski,0.271515338591457,-1.25124682363531,1.90880447634354
4500.0,19654,0.0,30.0,28.0,16.0,135.0,1256.0,87.0,0.0,7.0,0.0,14706,10496,3.6,21.9,29985,2009,Kannonkoski,0.122510305239758,-1.10261839489156,1.9535636425085
3771.0,18956,0.0,30.0,30.0,22.0,128.0,1233.0,80.0,0.0,7.0,0.0,15116,11500,3.5,21.1,30657,2010,Kannonkoski,-0.0131552831612487,-1.32740616619818,1.65522978187396
3592.0,20448,0.0,22.0,28.0,16.0,128.0,1270.0,68.0,0.0,7.0,0.0,15925,13032,3.5,20.8,32788,2011,Kannonkoski,-0.0536996978288319,-1.21869088436543,1.54980598508216
3787.0,20520,0.0,23.0,32.0,21.0,124.0,1240.0,66.0,0.0,7.0,0.0,15770,12659,3.5,23.2,32405,2012,Kannonkoski,-0.404620369823897,-1.24503800624266,1.15048593382451
3494.0,19739,0.0,23.0,34.0,16.0,129.0,1224.0,67.0,0.0,7.0,0.0,15444,12518,3.4,19.2,31703,2013,Kannonkoski,-0.953197959527222,-1.25076433607216,1.06057088155317
2827.0,19653,0.0,23.0,37.0,19.0,119.0,1195.0,75.0,0.0,7.0,0.0,15015,13407,3.3,20.4,31546,2014,Kannonkoski,-0.267338338209676,-1.19341116480587,1.53071136235626
3970.0,19459,0.0,22.0,26.0,12.0,115.0,1146.0,78.0,0.0,7.0,0.0,14997,12608,3.3,21.7,31575,2015,Kannonkoski,0.463034668050293,-0.858371741398044,1.77768221837299
3834.0,19704,0.0,37.0,20.0,12.0,110.0,1044.0,92.0,0.0,7.0,0.0,14264,12892,3.2,19.5,30989,2016,Kannonkoski,0.0832265297015843,-1.08279470662124,1.80892741906648
3870.0,20095,0.0,44.0,24.0,4.0,110.0,1041.0,91.0,0.0,7.0,0.0,14274,14663,3.2,23.7,32807,2017,Kannonkoski,-0.417364204316652,-1.05380576116579,1.72050703371508
4583.0,19869,60.30769231,20.45454545,10.84615385,5.142857143,100.8461538,566.8461538,52.84615385,112.9230769,7.0,30.92307692,13319,12737,3.0,22.0,30638,2018,Kannonkoski,0.504138482162845,-0.980015089161716,2.03946073162588
5360.0,20671,65.61538462,20.72727273,10.38461538,6.0,98.61538462,548.9230769,39.15384615,108.4615385,7.0,23.07692308,13048,12588,3.0,21.8,30996,2019,Kannonkoski,0.339918522814474,-0.880610009937302,1.98151613006077
4984.0,19913,71.76923077,17.3,10.61538462,4.0,98.46153846,541.3846154,35.53846154,119.4615385,7.0,20.61538462,12300,12561,3.0,18.8,29844,2020,Kannonkoski,0.716336283252724,-1.85830333584401,1.53865879587763
4182.0,20494,70.15384615,18.54545455,13.76923077,5.5,89.84615385,548.5384615,37.30769231,123.6923077,7.0,23.76923077,12180,14131,2.9,22.2,30493,2021,Kannonkoski,1.22567347234062,-1.71598435126117,1.29459986742207
4847.0,20684,67.46153846,21.72727273,17.46153846,6.090909091,87.76923077,535.0769231,36.07692308,118.1538462,7.0,23.0,10986,11944,2.9,20.4,27777,2022,Kannonkoski,1.34115111169502,-1.82881712865579,1.31292888432608
5731.0,31665,0.0,196.0,100.0,78.0,642.0,4373.0,188.0,0.0,7.0,0.0,28283,14800,12.3,13.8,49231,2008,Kannus,0.137018521281389,0.488847764957716,0.437399439956636
5626.0,30857,0.0,197.0,85.0,61.0,651.0,4380.0,229.0,0.0,7.0,0.0,29242,15032,12.4,13.6,50358,2009,Kannus,-0.426040245713061,0.343197645467177,-0.326567180173689
5926.0,31327,0.0,188.0,77.0,58.0,650.0,4360.0,235.0,0.0,7.0,0.0,30574,14467,12.3,12.6,51429,2010,Kannus,0.427156399578787,0.987981727982941,-0.339048931009034
5198.0,31618,0.0,192.0,86.0,56.0,648.0,4384.0,196.0,0.0,7.0,0.0,31688,15846,12.2,13.0,53137,2011,Kannus,0.411529377619784,-0.298260016911391,-0.258013912202897
4803.0,31276,0.0,204.0,97.0,62.0,640.0,4398.0,232.0,0.0,7.0,0.0,32294,15177,12.3,11.9,52684,2012,Kannus,0.341773853358247,-0.232053161473475,0.0133025818043349
5251.0,30959,0.0,200.0,98.0,63.0,602.0,4257.0,251.0,0.0,7.0,0.0,33416,14586,12.1,11.5,53621,2013,Kannus,-0.280230640870547,-0.0510531069516381,-0.146987675382773
5396.0,30746,0.0,187.0,107.0,71.0,583.0,4239.0,247.0,0.0,7.0,0.0,34007,14928,12.1,9.7,54720,2014,Kannus,-0.159406727870654,0.115176322268371,-0.664467940413864
6071.0,30335,0.0,182.0,94.0,46.0,564.0,4223.0,266.0,0.0,7.0,0.0,35462,14152,11.9,11.3,55685,2015,Kannus,-0.0086807839209847,0.473406696909555,-1.19735898442089
5833.0,29973,0.0,160.0,91.0,37.0,565.0,3793.0,292.0,0.0,7.0,0.0,35232,14190,11.9,11.4,55255,2016,Kannus,0.0559551554570806,0.173578108221221,-0.576570134904158
4761.0,29888,0.0,174.0,95.0,45.0,576.0,3663.0,277.0,0.0,7.0,0.0,34457,15226,11.8,12.9,54444,2017,Kannus,0.105113652635903,0.311518342465857,-0.850006978335048
6286.0,30805,162.3076923,71.08333333,59.23076923,14.46153846,545.2307692,1782.692308,149.4615385,304.1538462,7.0,162.3076923,32815,12497,11.7,13.1,51597,2018,Kannus,0.250608700351045,0.437844423241191,-0.942596180499857
7124.0,31232,164.8461538,70.91666667,67.69230769,15.92307692,539.0769231,1830.384615,151.3076923,314.3076923,7.0,157.0769231,31309,11769,11.7,13.1,50202,2019,Kannus,0.762485531590632,-0.192643059999707,-0.71033458415278
