kunta_nimi,vuosi,Elatustuki,Eläke-etuudet (pl. takuueläke),Eläketuki,Eläkkeensaajan asumistuki,Erityishoitoraha,Koulumatkatuki,Kuntoutus,Kuntoutusraha,Lapsilisä,Lastenhoidon tuet,Maahanmuuttajan erityistuki,Opintolainahyvitys,Opintolainan korkoavustus,Opintolainavähennys,"Opintotuki (opintoraha, asumislisä, lainatakaus)",Perhevapaakorvaus,Perustoimeentulotuki,Sairaanhoitokorvaukset,Sairauspäivärahat,Sotilasavustus,Takuueläke,Työttömyysturva,Vammaisetuudet,Vanhempainpäiväraha,Vuosilomakustannuskorvaus,Väliaikainen sähkötuki,Yleinen asumistuki,Äitiysavustus
Juupajoki,2018,26.307692307692307,312.7692307692308,0.0,66.76923076923077,4.0,24.272727272727273,19.692307692307693,9.923076923076923,175.92307692307693,15.538461538461538,0.0,4.0,4.0,5.0,19.083333333333332,5.0,25.153846153846153,689.6923076923077,37.0,4.0,36.38461538461539,57.53846153846154,100.92307692307692,16.0,5.0,5.0,52.0,8.5
Juupajoki,2019,26.0,301.0769230769231,0.0,73.15384615384616,4.0,22.25,13.153846153846153,8.25,168.53846153846155,15.692307692307692,0.0,4.0,4.0,5.0,26.181818181818183,5.0,25.615384615384617,673.3846153846154,29.384615384615383,4.0,34.76923076923077,54.61538461538461,111.84615384615384,13.23076923076923,5.0,5.0,41.92307692307692,9.0
Juupajoki,2020,26.153846153846153,317.15384615384613,0.0,68.15384615384616,4.0,29.77777777777778,12.23076923076923,6.846153846153846,157.15384615384616,18.846153846153847,0.0,4.0,4.0,5.0,28.166666666666668,5.0,25.23076923076923,652.1538461538462,34.53846153846154,4.0,42.69230769230769,57.53846153846154,126.15384615384616,9.692307692307692,6.0,5.0,45.0,9.0
Juupajoki,2021,26.846153846153847,307.3076923076923,0.0,55.84615384615385,4.0,30.4,11.615384615384615,6.923076923076923,151.3846153846154,11.0,0.0,5.0,4.0,5.0,26.333333333333332,5.0,27.076923076923077,661.2307692307693,32.15384615384615,4.0,42.69230769230769,49.76923076923077,117.3076923076923,13.23076923076923,4.0,5.0,42.30769230769231,15.0
Juupajoki,2022,27.0,295.15384615384613,0.0,54.46153846153846,4.0,25.416666666666668,12.923076923076923,6.230769230769231,148.53846153846155,11.76923076923077,0.0,5.0,4.0,5.0,27.333333333333332,4.0,27.307692307692307,663.0769230769231,42.46153846153846,4.0,41.23076923076923,46.38461538461539,106.46153846153847,12.461538461538462,6.0,5.0,36.61538461538461,11.0
Juupajoki,2023,23.23076923076923,279.6923076923077,0.0,48.61538461538461,4.0,26.166666666666668,18.923076923076923,6.25,144.15384615384616,14.76923076923077,0.0,5.0,4.0,5.0,25.46153846153846,5.0,22.923076923076923,666.5384615384615,35.38461538461539,4.0,38.46153846153846,36.15384615384615,99.84615384615384,14.461538461538462,10.0,5.0,34.92307692307692,8.0
Juupajoki,2024,20.0,269.5,0.0,50.125,4.0,22.333333333333332,18.75,4.5,137.25,12.125,0.0,5.0,4.0,5.0,25.0,5.0,18.375,593.625,27.25,4.0,36.375,35.5,98.75,12.5,10.0,5.0,40.625,8.0
Juva,2008,20.0,0.0,0.0,0.0,8.0,150.0,115.0,89.0,677.0,127.0,0.0,5.0,8.0,5.0,304.0,5.0,18.375,5515.0,392.0,10.0,36.375,293.0,0.0,128.0,14.0,5.0,0.0,49.0
Juva,2009,0.0,0.0,0.0,0.0,11.0,142.0,137.0,130.0,659.0,123.0,0.0,5.0,4.0,5.0,304.0,5.0,18.375,5417.0,388.0,11.0,36.375,274.0,0.0,133.0,11.0,5.0,0.0,50.0
Juva,2010,0.0,0.0,0.0,0.0,10.0,147.0,156.0,97.0,642.0,117.0,0.0,5.0,5.0,8.0,298.0,5.0,18.375,5348.0,382.0,13.0,36.375,278.0,0.0,122.0,13.0,5.0,0.0,45.0
Juva,2011,0.0,0.0,0.0,0.0,5.0,159.0,161.0,110.0,624.0,116.0,0.0,5.0,5.0,5.0,271.0,5.0,18.375,5348.0,380.0,7.0,0.0,254.0,0.0,135.0,22.0,5.0,0.0,49.0
Juva,2012,0.0,0.0,0.0,0.0,8.0,144.0,149.0,104.0,597.0,109.0,0.0,5.0,5.0,6.0,237.0,5.0,18.375,5308.0,341.0,9.0,0.0,262.0,0.0,129.0,18.0,5.0,0.0,47.0
Juva,2013,0.0,0.0,0.0,0.0,4.0,127.0,157.0,92.0,582.0,112.0,0.0,5.0,5.0,6.0,237.0,5.0,18.375,5228.0,373.0,11.0,0.0,266.0,0.0,122.0,23.0,5.0,0.0,50.0
Juva,2014,0.0,0.0,0.0,0.0,4.0,131.0,160.0,100.0,559.0,121.0,0.0,5.0,5.0,4.0,231.0,5.0,18.375,5244.0,338.0,6.0,0.0,287.0,0.0,122.0,22.0,5.0,0.0,47.0
Juva,2015,0.0,0.0,0.0,0.0,4.0,131.0,161.0,102.0,563.0,110.0,0.0,5.0,5.0,4.0,230.0,5.0,18.375,5199.0,318.0,6.0,0.0,276.0,0.0,127.0,24.0,5.0,0.0,35.0
Juva,2016,0.0,0.0,0.0,0.0,6.0,141.0,163.0,101.0,533.0,111.0,0.0,5.0,5.0,5.0,201.0,5.0,18.375,4673.0,349.0,9.0,0.0,293.0,0.0,110.0,25.0,5.0,0.0,35.0
Juva,2017,0.0,0.0,0.0,0.0,5.0,137.0,132.0,86.0,530.0,97.0,0.0,5.0,5.0,4.0,164.0,5.0,0.0,4607.0,321.0,9.0,0.0,297.0,0.0,115.0,18.0,5.0,0.0,48.0
Juva,2018,49.69230769230769,1409.923076923077,0.0,329.2307692307692,4.0,59.416666666666664,47.23076923076923,33.15384615384615,484.61538461538464,57.15384615384615,0.0,5.0,5.0,4.0,86.84615384615384,11.0,77.53846153846153,2463.0,83.53846153846153,4.333333333333333,164.30769230769232,167.15384615384616,403.46153846153845,45.76923076923077,9.0,5.0,133.23076923076923,10.5
Juva,2019,49.23076923076923,1382.5384615384614,3.5,326.38461538461536,4.0,62.25,52.15384615384615,34.76923076923077,463.0,62.53846153846154,0.0,5.0,5.0,4.0,88.0,10.0,65.76923076923077,2435.4615384615386,80.84615384615384,4.0,167.15384615384616,138.92307692307693,406.15384615384613,32.46153846153846,12.0,5.0,133.0,10.25
Juva,2020,56.23076923076923,1452.076923076923,4.461538461538462,322.2307692307692,4.0,58.2,50.61538461538461,31.0,448.3076923076923,46.30769230769231,0.0,4.0,5.0,4.0,82.76923076923077,16.0,73.92307692307692,2363.6153846153848,91.46153846153847,4.0,201.76923076923077,154.6153846153846,433.0769230769231,33.92307692307692,12.5,5.0,131.0,14.0
Juva,2021,53.53846153846154,1414.3076923076924,4.0,310.9230769230769,5.0,52.333333333333336,56.84615384615385,26.23076923076923,441.84615384615387,42.61538461538461,0.0,4.5,5.0,4.0,79.76923076923077,17.0,68.07692307692308,2315.230769230769,101.46153846153847,6.111111111111111,207.84615384615384,131.84615384615384,411.53846153846155,41.76923076923077,15.0,5.0,120.92307692307692,11.333333333333334
Juva,2022,52.53846153846154,1362.1538461538462,4.0,289.0769230769231,5.0,54.0,65.15384615384616,26.615384615384617,429.9230769230769,47.76923076923077,0.0,4.0,5.0,4.0,80.15384615384616,17.0,56.76923076923077,2353.076923076923,148.46153846153845,0.0,205.07692307692307,103.84615384615384,375.7692307692308,41.0,10.5,5.0,98.3076923076923,16.0
Juva,2023,49.84615384615385,1318.076923076923,4.0,272.6923076923077,5.0,55.416666666666664,61.69230769230769,23.615384615384617,408.46153846153845,42.92307692307692,0.0,4.5,5.0,4.0,79.53846153846153,16.0,55.23076923076923,2307.0,86.15384615384616,0.0,194.15384615384616,101.07692307692308,346.0,32.15384615384615,19.0,5.0,94.53846153846153,10.25
Juva,2024,53.625,1291.875,4.0,299.25,5.0,53.142857142857146,47.625,23.75,400.0,26.625,0.0,5.0,5.0,4.0,64.75,16.0,59.125,2053.125,60.375,0.0,184.125,92.375,352.375,30.5,19.0,5.0,125.875,10.25
Jyväskylä,2008,53.625,0.0,0.0,0.0,57.0,694.0,1611.0,748.0,8724.0,2462.0,0.0,5.0,288.0,4.0,12298.0,16.0,59.125,64747.0,5315.0,601.0,184.125,6489.0,0.0,2648.0,340.0,5.0,0.0,1092.0
Jyväskylä,2009,0.0,0.0,0.0,0.0,90.0,1282.0,2346.0,1142.0,14336.0,3914.0,0.0,5.0,309.0,164.0,14509.0,16.0,59.125,96884.0,7593.0,600.0,184.125,8735.0,0.0,4516.0,655.0,5.0,0.0,1748.0
Jyväskylä,2010,0.0,0.0,0.0,0.0,92.0,1363.0,2456.0,1213.0,14266.0,3657.0,0.0,5.0,215.0,252.0,14644.0,16.0,59.125,98545.0,7583.0,588.0,184.125,9000.0,0.0,4399.0,667.0,5.0,0.0,1700.0
Jyväskylä,2011,0.0,0.0,0.0,0.0,109.0,1493.0,2569.0,1212.0,14241.0,3569.0,0.0,5.0,177.0,281.0,14479.0,16.0,59.125,99695.0,7716.0,615.0,0.0,9247.0,0.0,4469.0,725.0,5.0,0.0,1627.0
Jyväskylä,2012,0.0,0.0,0.0,0.0,93.0,1487.0,2825.0,1343.0,14278.0,3566.0,0.0,5.0,175.0,325.0,14395.0,16.0,59.125,100686.0,7790.0,606.0,0.0,9959.0,0.0,4524.0,821.0,5.0,0.0,1659.0
Jyväskylä,2013,0.0,0.0,0.0,0.0,107.0,1455.0,3145.0,1359.0,14296.0,3566.0,0.0,5.0,139.0,337.0,14502.0,16.0,59.125,100591.0,7480.0,545.0,0.0,10806.0,0.0,4391.0,855.0,5.0,0.0,1522.0
Jyväskylä,2014,0.0,0.0,0.0,0.0,115.0,1383.0,3325.0,1345.0,14240.0,3508.0,0.0,5.0,104.0,347.0,14582.0,16.0,59.125,101271.0,7367.0,425.0,0.0,11671.0,0.0,4245.0,804.0,5.0,0.0,1629.0
Jyväskylä,2015,0.0,0.0,0.0,0.0,125.0,1225.0,3467.0,1346.0,14273.0,3516.0,0.0,5.0,90.0,422.0,14819.0,16.0,59.125,100609.0,7010.0,454.0,0.0,12401.0,0.0,4439.0,796.0,5.0,0.0,1482.0
Jyväskylä,2016,0.0,0.0,0.0,0.0,138.0,1437.0,3511.0,1259.0,14214.0,3322.0,0.0,5.0,68.0,467.0,14797.0,16.0,59.125,90229.0,6847.0,432.0,0.0,13009.0,0.0,4195.0,875.0,5.0,0.0,1431.0
Jyväskylä,2017,0.0,0.0,0.0,0.0,123.0,1381.0,3572.0,1173.0,14266.0,3203.0,0.0,43.0,59.0,484.0,14656.0,153.0,0.0,89032.0,7177.0,411.0,0.0,12994.0,0.0,4009.0,810.0,5.0,0.0,1307.0
Jyväskylä,2018,1740.923076923077,11027.384615384615,105.75,4856.076923076923,23.153846153846153,551.6923076923077,2187.4615384615386,589.6153846153846,13666.461538461539,1791.1538461538462,0.0,180.75,17.666666666666668,86.83333333333333,9297.846153846154,61.15384615384615,4982.7692307692305,42336.307692307695,1916.1538461538462,239.76923076923077,2415.923076923077,8175.846153846154,5637.0,1467.0,105.61538461538461,5.0,16663.846153846152,190.69230769230768
Jyväskylä,2019,1729.0,10890.538461538461,100.07692307692308,4963.153846153846,26.076923076923077,520.9230769230769,2474.3076923076924,729.4615384615385,13659.615384615385,1693.3076923076924,0.0,124.28571428571429,16.2,74.0,9404.846153846154,72.46153846153847,4848.538461538462,43088.53846153846,2085.4615384615386,230.15384615384616,2496.153846153846,7971.923076923077,5630.7692307692305,1386.5384615384614,125.0,5.0,16820.69230769231,186.84615384615384
Jyväskylä,2020,1853.5384615384614,11786.0,160.76923076923077,5144.384615384615,23.76923076923077,330.53846153846155,2621.5384615384614,851.2307692307693,13652.615384615385,1619.4615384615386,0.0,171.0,15.666666666666666,39.6,9819.692307692309,73.76923076923077,6054.0,42364.46153846154,2152.4615384615386,260.2307692307692,2936.3846153846152,8969.615384615385,6161.2307692307695,1437.8461538461538,111.0,5.0,17712.69230769231,215.53846153846155
Jyväskylä,2021,1874.923076923077,11743.23076923077,118.15384615384616,5206.076923076923,24.46153846153846,375.0769230769231,3208.3846153846152,980.6153846153846,13626.0,1523.076923076923,0.0,175.5,9.777777777777779,24.0,10309.307692307691,74.3076923076923,5773.0,44300.692307692305,2422.153846153846,220.23076923076923,2962.3846153846152,8494.76923076923,6184.2307692307695,1488.0,114.23076923076923,5.0,17853.923076923078,199.07692307692307
Jyväskylä,2022,1816.0,11547.461538461539,66.38461538461539,5199.307692307692,28.923076923076923,837.1538461538462,3494.6153846153848,1109.6153846153845,13625.307692307691,1527.0,0.0,165.88888888888889,20.333333333333332,9.0,10288.153846153846,96.92307692307692,5605.692307692308,46116.07692307692,3406.4615384615386,235.84615384615384,2983.153846153846,7585.923076923077,6204.846153846154,1420.3846153846155,139.69230769230768,5.0,17613.23076923077,180.92307692307693
Jyväskylä,2023,1800.7692307692307,11458.23076923077,16.5,5242.2307692307695,31.307692307692307,1257.923076923077,3672.230769230769,1178.076923076923,13640.76923076923,1469.7692307692307,0.0,136.45454545454547,131.125,9.0,10285.23076923077,79.61538461538461,5556.2307692307695,45287.692307692305,2609.6923076923076,248.84615384615384,3022.769230769231,7468.923076923077,6393.153846153846,1355.4615384615386,138.0,11.166666666666666,18044.30769230769,179.30769230769232
Jyväskylä,2024,1777.875,11395.75,0.0,5644.25,15.125,1085.5,3421.75,1036.625,13639.75,1218.625,0.0,81.0,140.28571428571428,9.0,8426.0,39.125,5390.5,40010.625,1743.75,248.125,3027.125,7556.0,6401.75,1337.75,78.5,11.166666666666666,19748.75,105.25
Jämijärvi,2008,1777.875,0.0,0.0,0.0,15.125,77.0,32.0,24.0,211.0,53.0,0.0,81.0,140.28571428571428,9.0,71.0,39.125,5390.5,1656.0,124.0,248.125,3027.125,88.0,0.0,50.0,78.5,11.166666666666666,0.0,17.0
Jämijärvi,2009,0.0,0.0,0.0,0.0,4.0,65.0,33.0,26.0,206.0,49.0,0.0,81.0,140.28571428571428,9.0,74.0,39.125,5390.5,1660.0,125.0,248.125,3027.125,79.0,0.0,33.0,4.0,11.166666666666666,0.0,12.0
Jämijärvi,2010,0.0,0.0,0.0,0.0,4.0,61.0,30.0,26.0,201.0,48.0,0.0,81.0,140.28571428571428,9.0,63.0,39.125,5390.5,1640.0,122.0,248.125,3027.125,82.0,0.0,35.0,4.0,11.166666666666666,0.0,12.0
Jämijärvi,2011,0.0,0.0,0.0,0.0,4.0,68.0,30.0,17.0,198.0,52.0,0.0,81.0,140.28571428571428,9.0,66.0,39.125,5390.5,1621.0,126.0,248.125,0.0,78.0,0.0,40.0,4.0,11.166666666666666,0.0,14.0
Jämijärvi,2012,0.0,0.0,0.0,0.0,4.0,67.0,33.0,25.0,185.0,42.0,0.0,81.0,140.28571428571428,9.0,65.0,39.125,5390.5,1636.0,128.0,248.125,0.0,84.0,0.0,44.0,5.0,11.166666666666666,0.0,19.0
Jämijärvi,2013,0.0,0.0,0.0,0.0,4.0,64.0,42.0,27.0,191.0,45.0,0.0,81.0,140.28571428571428,9.0,55.0,39.125,5390.5,1580.0,141.0,248.125,0.0,89.0,0.0,53.0,8.0,11.166666666666666,0.0,19.0
Jämijärvi,2014,0.0,0.0,0.0,0.0,4.0,66.0,48.0,33.0,188.0,60.0,0.0,81.0,140.28571428571428,9.0,48.0,39.125,5390.5,1574.0,125.0,248.125,0.0,94.0,0.0,62.0,4.0,11.166666666666666,0.0,29.0
Jämijärvi,2015,0.0,0.0,0.0,0.0,4.0,62.0,43.0,31.0,187.0,60.0,0.0,81.0,140.28571428571428,9.0,55.0,39.125,5390.5,1571.0,103.0,248.125,0.0,84.0,0.0,65.0,10.0,11.166666666666666,0.0,20.0
Jämijärvi,2016,0.0,0.0,0.0,0.0,4.0,69.0,38.0,26.0,183.0,61.0,0.0,81.0,140.28571428571428,9.0,62.0,39.125,5390.5,1379.0,99.0,248.125,0.0,91.0,0.0,44.0,8.0,11.166666666666666,0.0,12.0
Jämijärvi,2017,0.0,0.0,0.0,0.0,4.0,65.0,35.0,18.0,171.0,63.0,0.0,81.0,140.28571428571428,9.0,54.0,39.125,0.0,1341.0,82.0,248.125,0.0,86.0,0.0,40.0,9.0,11.166666666666666,0.0,10.0
Jämijärvi,2018,22.153846153846153,380.84615384615387,0.0,47.69230769230769,4.0,24.583333333333332,15.307692307692308,6.428571428571429,162.53846153846155,41.38461538461539,0.0,81.0,140.28571428571428,9.0,30.727272727272727,39.125,8.076923076923077,671.5384615384615,21.692307692307693,248.125,27.23076923076923,59.61538461538461,106.53846153846153,11.461538461538462,6.0,11.166666666666666,24.923076923076923,10.0
Jämijärvi,2019,19.923076923076923,359.3076923076923,0.0,47.15384615384615,4.0,22.333333333333332,14.692307692307692,6.0,156.46153846153845,31.692307692307693,0.0,81.0,140.28571428571428,9.0,30.454545454545453,4.0,8.153846153846153,645.2307692307693,21.615384615384617,248.125,25.76923076923077,55.15384615384615,96.46153846153847,11.307692307692308,6.0,11.166666666666666,18.53846153846154,8.0
Jämijärvi,2020,20.692307692307693,371.15384615384613,0.0,44.92307692307692,4.0,22.363636363636363,15.692307692307692,6.0,152.92307692307693,16.846153846153847,0.0,81.0,140.28571428571428,9.0,33.666666666666664,4.0,16.23076923076923,608.8461538461538,24.53846153846154,0.0,35.30769230769231,57.46153846153846,98.76923076923077,9.692307692307692,4.0,11.166666666666666,22.307692307692307,13.0
Jämijärvi,2021,18.307692307692307,355.0,0.0,38.69230769230769,4.0,21.416666666666668,20.615384615384617,5.625,150.84615384615384,13.923076923076923,0.0,81.0,140.28571428571428,9.0,29.181818181818183,7.5,13.0,596.3846153846154,26.153846153846153,0.0,37.38461538461539,54.07692307692308,97.6923076923077,13.692307692307692,9.0,11.166666666666666,24.076923076923077,11.0
Jämijärvi,2022,18.46153846153846,338.9230769230769,0.0,36.23076923076923,4.0,23.0,19.846153846153847,6.0,150.30769230769232,16.76923076923077,0.0,81.0,140.28571428571428,9.0,26.818181818181817,4.0,14.0,606.3846153846154,35.23076923076923,0.0,35.92307692307692,43.07692307692308,89.92307692307692,13.153846153846153,5.0,11.166666666666666,23.53846153846154,12.0
Jämijärvi,2023,17.076923076923077,332.3076923076923,0.0,36.30769230769231,4.0,24.833333333333332,17.307692307692307,6.0,148.15384615384616,18.0,0.0,81.0,140.28571428571428,9.0,28.181818181818183,6.0,17.76923076923077,618.4615384615385,28.153846153846153,0.0,33.23076923076923,40.0,95.0,11.538461538461538,5.0,11.166666666666666,29.307692307692307,8.0
Jämijärvi,2024,19.0,315.75,0.0,37.375,4.0,25.428571428571427,12.5,5.166666666666667,152.625,17.625,0.0,81.0,140.28571428571428,9.0,19.666666666666668,6.0,18.375,542.75,15.875,0.0,30.25,36.75,91.625,11.75,5.0,11.166666666666666,32.625,8.0
Jämsä,2008,19.0,0.0,0.0,0.0,19.0,206.0,253.0,145.0,1644.0,298.0,0.0,81.0,12.0,9.0,527.0,6.0,18.375,12218.0,995.0,47.0,30.25,773.0,0.0,380.0,41.0,11.166666666666666,0.0,149.0
Jämsä,2009,0.0,0.0,0.0,0.0,21.0,261.0,381.0,188.0,2425.0,440.0,0.0,81.0,23.0,6.0,933.0,6.0,18.375,17696.0,1434.0,50.0,30.25,1256.0,0.0,569.0,55.0,11.166666666666666,0.0,204.0
Jämsä,2010,0.0,0.0,0.0,0.0,19.0,260.0,363.0,180.0,2370.0,471.0,0.0,81.0,16.0,4.0,908.0,6.0,18.375,17773.0,1428.0,52.0,30.25,1263.0,0.0,553.0,72.0,11.166666666666666,0.0,218.0
Jämsä,2011,0.0,0.0,0.0,0.0,23.0,261.0,388.0,216.0,2320.0,454.0,0.0,81.0,6.0,13.0,849.0,6.0,18.375,17727.0,1437.0,58.0,0.0,1254.0,0.0,538.0,86.0,11.166666666666666,0.0,177.0
Jämsä,2012,0.0,0.0,0.0,0.0,29.0,304.0,393.0,201.0,2267.0,439.0,0.0,81.0,10.0,11.0,823.0,6.0,18.375,17556.0,1325.0,45.0,0.0,1308.0,0.0,535.0,85.0,11.166666666666666,0.0,191.0
Jämsä,2013,0.0,0.0,0.0,0.0,24.0,311.0,430.0,215.0,2207.0,440.0,0.0,81.0,5.0,8.0,748.0,6.0,18.375,17150.0,1298.0,43.0,0.0,1398.0,0.0,500.0,81.0,11.166666666666666,0.0,166.0
Jämsä,2014,0.0,0.0,0.0,0.0,25.0,314.0,439.0,197.0,2122.0,432.0,0.0,81.0,5.0,6.0,773.0,6.0,18.375,17177.0,1253.0,35.0,0.0,1387.0,0.0,461.0,82.0,11.166666666666666,0.0,161.0
Jämsä,2015,0.0,0.0,0.0,0.0,24.0,293.0,445.0,190.0,2055.0,419.0,0.0,81.0,4.0,9.0,702.0,6.0,18.375,16751.0,1285.0,32.0,0.0,1475.0,0.0,470.0,75.0,11.166666666666666,0.0,157.0
Jämsä,2016,0.0,0.0,0.0,0.0,18.0,300.0,400.0,166.0,2004.0,373.0,0.0,81.0,5.0,5.0,662.0,6.0,18.375,15258.0,1184.0,36.0,0.0,1484.0,0.0,418.0,78.0,11.166666666666666,0.0,132.0
Jämsä,2017,0.0,0.0,0.0,0.0,23.0,283.0,394.0,153.0,1917.0,349.0,0.0,6.0,5.0,9.0,581.0,16.0,0.0,14855.0,1208.0,46.0,0.0,1430.0,0.0,369.0,71.0,11.166666666666666,0.0,113.0
Jämsä,2018,242.3846153846154,2933.5384615384614,21.583333333333332,822.6923076923077,8.75,118.75,211.07692307692307,72.23076923076923,1759.3076923076924,201.23076923076923,0.0,8.5,5.0,6.0,303.46153846153845,11.166666666666666,469.0769230769231,7660.615384615385,289.6923076923077,20.384615384615383,481.84615384615387,911.0,1218.2307692307693,139.07692307692307,13.2,11.166666666666666,852.0,19.25
Jämsä,2019,238.3846153846154,2862.076923076923,20.384615384615383,801.7692307692307,14.0,119.75,218.0,78.23076923076923,1677.6923076923076,180.53846153846155,0.0,8.666666666666666,5.0,4.0,310.53846153846155,9.666666666666666,460.9230769230769,7689.153846153846,302.38461538461536,13.153846153846153,477.46153846153845,858.3076923076923,1196.6153846153845,115.92307692307692,12.0,11.166666666666666,822.8461538461538,12.538461538461538
Jämsä,2020,242.07692307692307,3043.153846153846,26.923076923076923,788.8461538461538,12.0,106.75,228.15384615384616,83.3076923076923,1608.6153846153845,162.53846153846155,0.0,7.666666666666667,5.0,4.0,329.7692307692308,12.8,520.8461538461538,7375.923076923077,292.15384615384613,16.0,558.8461538461538,957.0,1300.3076923076924,101.3076923076923,10.5,11.166666666666666,811.8461538461538,17.416666666666668
Jämsä,2021,244.53846153846155,3028.0,19.53846153846154,781.6153846153846,11.0,115.76923076923077,258.6923076923077,87.0,1561.6153846153845,134.0,0.0,11.666666666666666,5.0,4.0,347.84615384615387,12.2,485.0,7481.538461538462,325.53846153846155,16.615384615384617,575.3846153846154,860.0,1255.0,123.61538461538461,10.2,11.166666666666666,794.4615384615385,16.5
Jämsä,2022,228.07692307692307,2957.6923076923076,10.615384615384615,740.6153846153846,11.0,159.33333333333334,248.30769230769232,78.15384615384616,1514.923076923077,147.69230769230768,0.0,12.333333333333334,5.0,4.0,295.6923076923077,11.166666666666666,465.6923076923077,7613.076923076923,455.6923076923077,9.307692307692308,568.3076923076923,761.2307692307693,1210.0,100.46153846153847,11.3,11.166666666666666,754.2307692307693,14.454545454545455
Jämsä,2023,212.3846153846154,2880.230769230769,6.833333333333333,726.1538461538462,9.0,197.5,245.3846153846154,82.61538461538461,1463.076923076923,133.30769230769232,0.0,12.5,7.0,4.0,270.2307692307692,9.875,425.53846153846155,7549.461538461538,346.2307692307692,12.692307692307692,560.3846153846154,732.8461538461538,1168.3846153846155,100.38461538461539,10.545454545454545,7.5,738.1538461538462,13.153846153846153
Jämsä,2024,218.0,2843.875,6.833333333333333,795.75,4.333333333333333,174.28571428571428,232.0,76.25,1428.875,104.75,0.0,6.0,7.0,4.0,232.875,4.5,419.375,6699.625,223.625,14.75,548.75,706.625,1146.125,100.125,6.142857142857143,7.5,832.5,7.0
Järvenpää,2008,218.0,0.0,0.0,0.0,25.0,442.0,586.0,440.0,4976.0,1138.0,0.0,6.0,18.0,4.0,1806.0,4.5,419.375,29857.0,2573.0,78.0,548.75,1189.0,0.0,1279.0,199.0,7.5,0.0,504.0
Järvenpää,2009,0.0,0.0,0.0,0.0,15.0,469.0,579.0,417.0,4993.0,1254.0,0.0,6.0,18.0,34.0,1860.0,4.5,419.375,30154.0,2473.0,88.0,548.75,1433.0,0.0,1350.0,258.0,7.5,0.0,464.0
Järvenpää,2010,0.0,0.0,0.0,0.0,22.0,468.0,559.0,362.0,4886.0,1266.0,0.0,6.0,6.0,32.0,1927.0,4.5,419.375,30356.0,2386.0,83.0,548.75,1516.0,0.0,1283.0,247.0,7.5,0.0,474.0
Järvenpää,2011,0.0,0.0,0.0,0.0,20.0,461.0,620.0,393.0,4844.0,1296.0,0.0,6.0,6.0,30.0,1869.0,4.5,419.375,30699.0,2431.0,74.0,0.0,1482.0,0.0,1325.0,258.0,7.5,0.0,459.0
Järvenpää,2012,0.0,0.0,0.0,0.0,25.0,576.0,665.0,421.0,4876.0,1295.0,0.0,6.0,11.0,44.0,1915.0,4.5,419.375,31119.0,2584.0,70.0,0.0,1546.0,0.0,1365.0,274.0,7.5,0.0,463.0
Järvenpää,2013,0.0,0.0,0.0,0.0,18.0,533.0,718.0,428.0,4861.0,1325.0,0.0,6.0,7.0,45.0,1849.0,4.5,419.375,31166.0,2469.0,70.0,0.0,1739.0,0.0,1333.0,252.0,7.5,0.0,452.0
Järvenpää,2014,0.0,0.0,0.0,0.0,18.0,548.0,787.0,426.0,4831.0,1323.0,0.0,6.0,7.0,61.0,1898.0,4.5,419.375,31347.0,2359.0,65.0,0.0,1975.0,0.0,1302.0,260.0,7.5,0.0,470.0
Järvenpää,2015,0.0,0.0,0.0,0.0,29.0,523.0,829.0,468.0,4866.0,1321.0,0.0,6.0,7.0,48.0,1909.0,4.5,419.375,31586.0,2268.0,54.0,0.0,2271.0,0.0,1394.0,297.0,7.5,0.0,463.0
Järvenpää,2016,0.0,0.0,0.0,0.0,33.0,517.0,842.0,406.0,4892.0,1310.0,0.0,6.0,5.0,82.0,1867.0,4.5,419.375,29170.0,2272.0,66.0,0.0,2376.0,0.0,1354.0,272.0,7.5,0.0,433.0
Järvenpää,2017,0.0,0.0,0.0,0.0,26.0,474.0,928.0,414.0,4975.0,1356.0,0.0,17.0,5.0,79.0,1910.0,72.0,0.0,29174.0,2284.0,52.0,0.0,2454.0,0.0,1329.0,298.0,7.5,0.0,432.0
Järvenpää,2018,581.9230769230769,2603.846153846154,17.916666666666668,1280.3846153846155,8.833333333333334,177.3846153846154,513.5384615384615,146.6153846153846,4775.0,662.4615384615385,0.0,47.333333333333336,5.0,22.333333333333332,1071.1538461538462,27.53846153846154,1310.4615384615386,13637.384615384615,596.0,44.0,565.0,1546.2307692307693,1332.2307692307693,490.15384615384613,41.92307692307692,7.5,2242.6923076923076,59.69230769230769
Järvenpää,2019,579.4615384615385,2617.5384615384614,18.76923076923077,1320.5384615384614,10.5,149.46153846153845,553.0,159.69230769230768,4791.615384615385,599.5384615384615,0.0,54.666666666666664,5.0,17.666666666666668,1067.1538461538462,27.153846153846153,1280.076923076923,13923.384615384615,605.6923076923077,30.615384615384617,596.2307692307693,1488.4615384615386,1359.3076923076924,441.46153846153845,39.92307692307692,7.5,2264.230769230769,58.15384615384615
Järvenpää,2020,633.3846153846154,2870.3846153846152,29.076923076923077,1337.1538461538462,11.5,123.41666666666667,566.8461538461538,172.6153846153846,4804.0,578.9230769230769,0.0,63.0,4.0,13.0,1140.2307692307693,31.615384615384617,1605.7692307692307,13399.615384615385,654.9230769230769,30.307692307692307,710.3846153846154,1857.1538461538462,1487.076923076923,472.7692307692308,44.15384615384615,7.5,2411.6923076923076,72.15384615384616
