Municipality,Year,0
Kauhava,1998,-5.889900951192798
Kauhava,1999,-4.930268075148164
Kauhava,2000,-4.7193009547327645
Kauhava,2001,-2.4571638867248486
Kauhava,2002,-4.374827328248191
Kauhava,2003,-1.955482350093707
Kauhava,2004,-0.8699569965067183
Kauhava,2005,0.18944459196580246
Kauhava,2006,3.367979692943908
Kauhava,2007,0.6641374478060887
Kauhava,2008,1.0905065257358735
Kauhava,2009,-1.253463616955518
Kauhava,2010,-0.12043828457381356
Kauhava,2011,1.6431128899647605
Kauhava,2012,0.8668877397196623
Kauhava,2013,-2.8040990331811955
Kauhava,2014,-0.9500496546357671
Kauhava,2015,-1.5710068023865325
Kauhava,2016,-0.6986215721571042
Kauhava,2017,-0.6390871954614267
Kauhava,2018,0.21053782304072866
Kauhava,2019,-0.6190167414432808
Kauhava,2020,-0.8616551484926356
Kauhava,2021,-0.5309146560778677
Kauhava,2022,-1.1906792027477162
Kauhava,2023,0.18225144294639262
Kauniainen,1997,-11.54835233060433
Kauniainen,1998,-10.221402901684334
Kauniainen,1999,-11.200924646608614
Kauniainen,2000,-11.541024128977417
Kauniainen,2001,-10.430479375084456
Kauniainen,2002,-10.564178417522589
Kauniainen,2003,-9.448771261614787
Kauniainen,2004,-9.822021448914718
Kauniainen,2005,-7.829103422063492
Kauniainen,2006,-6.915419986714928
Kauniainen,2007,-7.2600064189350135
Kauniainen,2008,-6.689139838045035
Kauniainen,2009,-8.188499608514176
Kauniainen,2010,-8.68904083107752
Kauniainen,2011,-7.986335262844215
Kauniainen,2012,-8.322579858419944
Kauniainen,2013,-8.198505799126181
Kauniainen,2014,-7.262673268675733
Kauniainen,2015,-8.186797095759447
Kauniainen,2016,-6.928227114726501
Kauniainen,2017,-5.561207416816566
Kauniainen,2018,-4.687220992893692
Kauniainen,2019,-5.351462071354815
Kauniainen,2020,-4.830897117698657
Kauniainen,2021,-4.331262924615081
Kauniainen,2022,-3.102315183676719
Kauniainen,2023,-2.8749276226383786
Kaustinen,1997,-5.6942437886868245
Kaustinen,1998,-4.047408643427675
Kaustinen,1999,-3.0608619015535075
Kaustinen,2000,-7.075116694968662
Kaustinen,2001,-1.8606047182372336
Kaustinen,2002,-4.653909043345204
Kaustinen,2003,-4.43275141243566
Kaustinen,2004,-3.6865566311498514
Kaustinen,2005,-4.086007668773066
Kaustinen,2006,-2.6720510897849072
Kaustinen,2007,-1.4673798414254295
Kaustinen,2008,-0.6924675168270362
Kaustinen,2009,-4.733762792330971
Kaustinen,2010,-4.25592884336521
Kaustinen,2011,-3.7519430995252323
Kaustinen,2012,-2.604413332946557
Kaustinen,2013,-2.141364330273242
Kaustinen,2014,-2.996034333922921
Kaustinen,2015,-5.920063834924153
Kaustinen,2016,-5.384858217701414
Kaustinen,2017,-4.704716834080731
Kaustinen,2018,-2.9742672830129484
Kaustinen,2019,-1.6241426777829548
Kaustinen,2020,-1.850039210963587
Kaustinen,2021,-1.6764236698636534
Kaustinen,2022,-3.057865848333936
Kaustinen,2023,-2.2089413840043277
Keitele,1997,8.430933659021624
Keitele,1998,11.666746912097773
Keitele,1999,8.024759108920835
Keitele,2000,8.648633958809619
Keitele,2001,9.058000252032778
Keitele,2002,6.379459634843855
Keitele,2003,6.7609863888025945
Keitele,2004,9.030708084214504
Keitele,2005,9.26362655960885
Keitele,2006,11.281720432432031
Keitele,2007,6.3905503895678075
Keitele,2008,9.775096250449957
Keitele,2009,11.542886742977991
Keitele,2010,9.368362609807052
Keitele,2011,8.620883920558212
Keitele,2012,7.366231232514403
Keitele,2013,8.660272765354962
Keitele,2014,8.347368564445057
Keitele,2015,6.440710322317548
Keitele,2016,7.173700852104948
Keitele,2017,9.194383012656537
Keitele,2018,10.949079054426601
Keitele,2019,13.370790956268875
Keitele,2020,6.964737752740668
Keitele,2021,8.852571084914118
Keitele,2022,11.52521067949809
Keitele,2023,12.73752171339721
Kemi,1997,2.5962877365919104
Kemi,1998,2.3081068287388224
Kemi,1999,3.0682013192944417
Kemi,2000,2.1281856822524325
Kemi,2001,2.6724822344729477
Kemi,2002,4.050036078648068
Kemi,2003,4.40079393688162
Kemi,2004,5.242020402252387
Kemi,2005,5.756944226445774
Kemi,2006,8.092531185956055
Kemi,2007,6.431973020020486
Kemi,2008,9.222963734098096
Kemi,2009,6.514891494756489
Kemi,2010,4.8515773609168695
Kemi,2011,4.348593768955516
Kemi,2012,3.9416559479075337
Kemi,2013,5.667736313194923
Kemi,2014,3.2589236295883146
Kemi,2015,1.5316833013457969
Kemi,2016,5.184187663001015
Kemi,2017,8.861064719448718
Kemi,2018,10.20341793809553
Kemi,2019,10.543488071826404
Kemi,2020,7.2248509073294835
Kemi,2021,13.054604384939388
Kemi,2022,14.334000659217258
Kemi,2023,15.091689948373693
Kemijärvi,1997,-2.7613127634950985
Kemijärvi,1998,-3.270197256932736
Kemijärvi,1999,0.34163629944701634
Kemijärvi,2000,-2.790446941939664
Kemijärvi,2001,1.4475607351572228
Kemijärvi,2002,0.8810747109077064
Kemijärvi,2003,-0.38091249217364576
Kemijärvi,2004,2.163747712071905
Kemijärvi,2005,3.9821268762625404
Kemijärvi,2006,5.121029290292131
Kemijärvi,2007,4.64382126551286
Kemijärvi,2008,8.002823249017865
Kemijärvi,2009,3.0080455998381197
Kemijärvi,2010,3.208700534597984
Kemijärvi,2011,2.4718199700840735
Kemijärvi,2012,-1.4352123963365084
Kemijärvi,2013,0.9565197221714468
Kemijärvi,2014,1.2029447826675788
Kemijärvi,2015,0.06304204075826814
Kemijärvi,2016,4.976615208208436
Kemijärvi,2017,9.367628057297685
Kemijärvi,2018,10.706693038180507
Kemijärvi,2019,8.819118169647929
Kemijärvi,2020,5.791319690906977
Kemijärvi,2021,10.30434835746311
Kemijärvi,2022,12.129706533850134
Kemijärvi,2023,14.488775725299465
Keminmaa,1997,-4.85804205581535
Keminmaa,1998,-5.164187806638502
Keminmaa,1999,-4.007958441361997
Keminmaa,2000,-5.277607290181141
Keminmaa,2001,-2.7004680874946265
Keminmaa,2002,-2.4220630703383934
Keminmaa,2003,-3.161076872450331
Keminmaa,2004,-1.6980208426208445
Keminmaa,2005,-0.7266290595950542
Keminmaa,2006,0.48106020833819474
Keminmaa,2007,-0.6710047599406569
Keminmaa,2008,1.5660755612060129
Keminmaa,2009,-1.1566372728080672
Keminmaa,2010,-4.306330291421857
Keminmaa,2011,-4.351056772702194
Keminmaa,2012,-6.389057579262737
Keminmaa,2013,-4.328028237007962
Keminmaa,2014,-3.997919474171997
Keminmaa,2015,-5.4601104554651485
Keminmaa,2016,-1.7045922925860264
Keminmaa,2017,2.279596433243844
Keminmaa,2018,2.125962853937848
Keminmaa,2019,-0.8333405325937717
Keminmaa,2020,-2.941348830808842
Keminmaa,2021,2.872040302397579
Keminmaa,2022,4.674659088563438
Keminmaa,2023,4.3940478061818595
Kempele,1997,-6.993284732292374
Kempele,1998,-7.58902737401604
Kempele,1999,-6.569540089866157
Kempele,2000,-6.877664286139207
Kempele,2001,-5.228735375601215
Kempele,2002,-6.041083558289149
Kempele,2003,-6.510698212986669
Kempele,2004,-3.299512134470987
Kempele,2005,-3.633313789170976
Kempele,2006,-3.8442972485529707
Kempele,2007,-2.618707559329413
Kempele,2008,-1.0259337392237224
Kempele,2009,-1.4493014277875487
Kempele,2010,-2.619217461225993
Kempele,2011,-1.4445783912253942
Kempele,2012,-3.3765726071612514
Kempele,2013,-2.076634786411883
Kempele,2014,-3.683413237104175
Kempele,2015,-3.9029244310237017
Kempele,2016,-3.3368354834671847
Kempele,2017,1.550467809698656
Kempele,2018,3.4214140363460306
Kempele,2019,2.8391129995608395
Kempele,2020,2.2484403314030197
Kempele,2021,2.9747667430860623
Kempele,2022,2.325232176859452
Kempele,2023,2.7356574491476326
Kerava,1997,-4.682398857180454
Kerava,1998,-3.2343985274792733
Kerava,1999,-1.5473468564474266
Kerava,2000,-2.491858801180957
Kerava,2001,-1.757817350066271
Kerava,2002,1.024328011096345
Kerava,2003,-1.050758977963549
Kerava,2004,0.8259252425750042
Kerava,2005,0.06156927757811512
Kerava,2006,1.2042458964263154
Kerava,2007,2.833188640219791
Kerava,2008,0.09429257247313144
Kerava,2009,-0.09195150955874393
Kerava,2010,-0.16670847311554626
Kerava,2011,0.27217289465854266
Kerava,2012,-0.4670341738497307
Kerava,2013,-2.334112643248658
Kerava,2014,-0.9619970135114527
Kerava,2015,-2.0281591782508257
Kerava,2016,-3.893989457523322
Kerava,2017,-0.9369899134681264
Kerava,2018,2.1123670276943507
Kerava,2019,2.3501419934240544
Kerava,2020,3.9439407693087962
Kerava,2021,3.119333260910999
Kerava,2022,5.516137934532608
Kerava,2023,6.537519051589652
Keuruu,1997,-3.9903168418075134
Keuruu,1998,-1.6037969913911145
Keuruu,1999,-1.6485193959382487
Keuruu,2000,-1.7983626134578157
Keuruu,2001,-1.1099970064137317
Keuruu,2002,-0.6297439194635084
Keuruu,2003,-0.10417140527706881
Keuruu,2004,2.1140159905341984
Keuruu,2005,-1.1857958995757878
Keuruu,2006,1.0929306632507607
Keuruu,2007,1.6087950205274373
Keuruu,2008,2.5060737098806096
Keuruu,2009,1.9743015761347373
Keuruu,2010,0.5167048671048451
Keuruu,2011,2.671602800354706
Keuruu,2012,1.141645009824584
Keuruu,2013,0.39687906493339764
Keuruu,2014,0.4622348711831765
Keuruu,2015,0.5049066552433641
Keuruu,2016,0.6361733903371416
Keuruu,2017,1.047280125553108
Keuruu,2018,4.21684327367881
Keuruu,2019,5.950096309628396
Keuruu,2020,2.3341467193376304
Keuruu,2021,3.2352477894798213
Keuruu,2022,3.4802579158483917
Keuruu,2023,4.266536680564534
Kihniö,1997,-4.046326909359782
Kihniö,1998,-4.204586373321653
Kihniö,1999,-2.46509877070116
Kihniö,2000,-1.6006627999396688
Kihniö,2001,0.3076620804378922
Kihniö,2002,-2.305193560469772
Kihniö,2003,-0.057708673274093486
Kihniö,2004,3.543349461257765
Kihniö,2005,-0.5176128447712581
Kihniö,2006,0.12339981029547059
Kihniö,2007,3.0539162098314137
Kihniö,2008,3.72448572388525
Kihniö,2009,1.9737640159525363
Kihniö,2010,-0.6500493083071883
Kihniö,2011,0.4938705607497565
Kihniö,2012,2.0232040494516075
Kihniö,2013,3.292071149424066
Kihniö,2014,-2.112910855453191
Kihniö,2015,-0.5083264402692178
Kihniö,2016,-3.4817470728899993
Kihniö,2017,-0.445139470344706
Kihniö,2018,2.7002809900255684
Kihniö,2019,3.108205755429096
Kihniö,2020,1.9919484664223073
Kihniö,2021,2.8056838356690292
Kihniö,2022,3.6400141024043275
Kihniö,2023,2.3155174194727737
Kimitoön,1997,-4.635470103892416
Kimitoön,1998,-2.973631508408616
Kimitoön,1999,-4.897169716199912
Kimitoön,2000,-1.6655979489428512
Kimitoön,2001,-1.1061289058591135
Kimitoön,2002,-3.5895216603369717
Kimitoön,2003,-3.3716266886857436
Kimitoön,2004,-3.12658018076382
Kimitoön,2005,-2.583418728405859
Kimitoön,2006,-0.8001880892468929
Kimitoön,2007,0.2528271965180432
Kimitoön,2008,-1.5674431811770477
Kimitoön,2009,-1.3699565794845843
Kimitoön,2010,-1.238467932900672
Kimitoön,2011,-2.838294300641502
Kimitoön,2012,-3.1071660141805237
Kimitoön,2013,-2.9621603620189347
Kimitoön,2014,-4.3861256892093285
Kimitoön,2015,-3.435190513205598
Kimitoön,2016,-3.2846737819036407
Kimitoön,2017,-4.450849755376145
Kimitoön,2018,-4.719256819904738
Kimitoön,2019,-4.224904729409406
Kimitoön,2020,-4.309882825359059
Kimitoön,2021,-3.4385658652731514
Kimitoön,2022,-4.518653002246026
Kimitoön,2023,-3.834995319904299
Kinnula,1997,-3.0153348779236078
Kinnula,1998,-1.4644646997663897
Kinnula,1999,-0.49327963077927306
Kinnula,2000,-2.7075657432084936
Kinnula,2001,0.4284734628579082
Kinnula,2002,0.8503493994472995
Kinnula,2003,-1.1845463939131595
Kinnula,2004,1.0894850401520992
Kinnula,2005,3.395557510737923
Kinnula,2006,0.5287302222954291
Kinnula,2007,0.08664282027175357
Kinnula,2008,-0.49146790435374477
Kinnula,2009,0.7791594768176479
Kinnula,2010,-0.6114279972511508
Kinnula,2011,-1.1760365697112882
Kinnula,2012,-0.7319038555060772
Kinnula,2013,-3.202528261739806
Kinnula,2014,-1.7834558575910948
Kinnula,2015,-2.7804580759827657
Kinnula,2016,-1.7527889042517821
Kinnula,2017,-1.59193764647491
Kinnula,2018,0.9114598330101858
Kinnula,2019,3.2630867791192775
Kinnula,2020,-2.349703035714716
Kinnula,2021,-1.48814579203753
Kinnula,2022,-0.5843864495967435
Kinnula,2023,0.7507388650720448
Kirkkonummi,1997,-9.893139082351528
Kirkkonummi,1998,-8.505849684068604
Kirkkonummi,1999,-8.959828591682902
Kirkkonummi,2000,-8.495643342967853
Kirkkonummi,2001,-8.386796010832253
Kirkkonummi,2002,-8.842901769814876
Kirkkonummi,2003,-8.013509189820208
Kirkkonummi,2004,-7.639379121681706
Kirkkonummi,2005,-7.444129117818768
Kirkkonummi,2006,-6.423026653621675
Kirkkonummi,2007,-5.776762249696274
Kirkkonummi,2008,-5.2520972890269295
Kirkkonummi,2009,-6.22981244695019
Kirkkonummi,2010,-6.878931489737658
Kirkkonummi,2011,-7.249406565285931
Kirkkonummi,2012,-6.920369204595545
Kirkkonummi,2013,-6.718804124519288
Kirkkonummi,2014,-6.847039041326926
Kirkkonummi,2015,-6.571848386807283
Kirkkonummi,2016,-6.706683537183805
Kirkkonummi,2017,-4.993434348287375
Kirkkonummi,2018,-3.4857967587107566
Kirkkonummi,2019,-1.8026600639003811
Kirkkonummi,2020,-0.43766698164182416
Kirkkonummi,2021,-1.178761501391914
Kirkkonummi,2022,-0.760795920618815
Kirkkonummi,2023,-1.4175788444131638
Kitee,1997,0.35108296377866965
Kitee,1998,1.380933585380199
Kitee,1999,2.197174456689144
Kitee,2000,0.06751064640770721
Kitee,2001,1.9635508216378492
Kitee,2002,1.5590305089630736
Kitee,2003,0.6809158663880021
Kitee,2004,3.3315450747265283
Kitee,2005,2.825373112130434
Kitee,2006,4.555432853643715
Kitee,2007,3.7217971929505937
Kitee,2008,6.654308636715004
Kitee,2009,5.120396605889186
Kitee,2010,7.348402763019998
Kitee,2011,6.704111992708481
Kitee,2012,7.833273073973131
Kitee,2013,6.705157084833064
Kitee,2014,7.183578784780457
Kitee,2015,5.9963382607512115
Kitee,2016,5.696336678990768
Kitee,2017,9.043734075859383
Kitee,2018,15.510436342466493
Kitee,2019,13.953347294602766
Kitee,2020,11.938345447434076
Kitee,2021,12.043395422982726
Kitee,2022,9.177766899051678
Kitee,2023,10.591010870556428
Kittilä,1997,-5.125401579990085
Kittilä,1998,-5.176669239292393
Kittilä,1999,-3.9080476495689913
Kittilä,2000,-3.743466202282316
Kittilä,2001,-2.9441232491401825
Kittilä,2002,-3.0131383487140573
Kittilä,2003,-2.1682597088020996
Kittilä,2004,-2.1282148180589573
Kittilä,2005,-1.674348773098047
Kittilä,2006,0.9586173922173098
Kittilä,2007,-1.0326951005571519
Kittilä,2008,0.7860648336019789
Kittilä,2009,-2.4758634695255575
Kittilä,2010,-2.585564169053314
Kittilä,2011,-5.558717924339139
Kittilä,2012,-6.990125290542624
Kittilä,2013,-4.274335852527867
Kittilä,2014,-6.366023155139516
Kittilä,2015,-7.840133452096044
Kittilä,2016,-2.0190589620947184
Kittilä,2017,1.2436619784980616
Kittilä,2018,1.7671061218061404
Kittilä,2019,-2.493630404532866
Kittilä,2020,-4.992357736175063
Kittilä,2021,0.24382305215250055
Kittilä,2022,-0.4701759670534781
Kittilä,2023,2.571639168707788
Kiuruvesi,1997,4.996513800555698
Kiuruvesi,1998,5.7132864373058725
Kiuruvesi,1999,3.685158309934141
Kiuruvesi,2000,6.223424379248879
Kiuruvesi,2001,6.902152044655515
Kiuruvesi,2002,5.046565949807773
Kiuruvesi,2003,4.965988398595679
Kiuruvesi,2004,8.499222076819269
Kiuruvesi,2005,8.281050742556886
Kiuruvesi,2006,8.285656636563205
Kiuruvesi,2007,8.412670609811645
Kiuruvesi,2008,11.97483627748654
Kiuruvesi,2009,8.722644615821249
Kiuruvesi,2010,6.981386154399732
Kiuruvesi,2011,6.912232796201246
Kiuruvesi,2012,5.901190820695072
Kiuruvesi,2013,8.510834816619264
Kiuruvesi,2014,7.816957454435964
Kiuruvesi,2015,10.238374753275357
Kiuruvesi,2016,5.559331494539535
Kiuruvesi,2017,9.530171142401457
Kiuruvesi,2018,9.62932977796902
Kiuruvesi,2019,11.533725538191398
Kiuruvesi,2020,13.995174066543775
Kiuruvesi,2021,11.350506567702194
Kiuruvesi,2022,14.541026957236612
Kiuruvesi,2023,15.08182229767267
Kivijärvi,1997,4.058588051622482
Kivijärvi,1998,6.838062073102726
Kivijärvi,1999,6.241988804603411
Kivijärvi,2000,5.565415655588281
Kivijärvi,2001,7.1671322670994
Kivijärvi,2002,5.412197429756561
Kivijärvi,2003,4.155185784833
Kivijärvi,2004,9.264174021902654
Kivijärvi,2005,5.928388124822251
Kivijärvi,2006,6.240214558796557
Kivijärvi,2007,7.433404608705883
Kivijärvi,2008,6.40126411282525
Kivijärvi,2009,7.74333804035133
Kivijärvi,2010,7.776008717519251
Kivijärvi,2011,7.625845409702841
Kivijärvi,2012,8.367112181465387
Kivijärvi,2013,9.741082157542785
Kivijärvi,2014,11.900390360186933
Kivijärvi,2015,10.05344402526354
Kivijärvi,2016,7.6152394713586204
Kivijärvi,2017,8.163004039441764
Kivijärvi,2018,10.454106818207503
Kivijärvi,2019,8.471942361729134
Kivijärvi,2020,10.404083344152802
Kivijärvi,2021,7.909118381951251
Kivijärvi,2022,4.960918613272248
Kivijärvi,2023,6.906354683236873
Kokemäki,1997,-4.107853037094468
Kokemäki,1998,-4.029707128723369
Kokemäki,1999,-4.365955632654941
Kokemäki,2000,-4.279623703173117
Kokemäki,2001,-2.9795271586726804
Kokemäki,2002,-1.836025566366383
Kokemäki,2003,-0.4793379549396029
Kokemäki,2004,0.3397881139142498
Kokemäki,2005,0.7306419435555883
Kokemäki,2006,4.223195643318338
Kokemäki,2007,4.313268585781748
Kokemäki,2008,5.871226514402239
Kokemäki,2009,6.353651355914214
Kokemäki,2010,6.564399056927436
Kokemäki,2011,4.095664479624401
Kokemäki,2012,4.820041391503246
Kokemäki,2013,3.11236165842356
Kokemäki,2014,3.6887259676868727
Kokemäki,2015,3.349643064657956
Kokemäki,2016,3.7303732286980655
Kokemäki,2017,3.9742661100374965
Kokemäki,2018,5.80310980869776
Kokemäki,2019,8.350170616086258
Kokemäki,2020,1.757417464661389
Kokemäki,2021,3.9819218951483846
Kokemäki,2022,3.5172659091824334
Kokemäki,2023,4.1472343910351315
Kokkola,1997,-6.244139816298451
Kokkola,1998,-5.240422733711202
Kokkola,1999,-4.8323707766874575
Kokkola,2000,-7.364648297637997
Kokkola,2001,-1.7382290420080122
Kokkola,2002,-4.5021821748166
Kokkola,2003,-3.2314826011459887
Kokkola,2004,-2.7352696368194396
Kokkola,2005,-1.9561285540918316
Kokkola,2006,-2.5209866561006504
Kokkola,2007,-0.30016170628005434
Kokkola,2008,3.4803656470468276
Kokkola,2009,-0.8843609002326811
Kokkola,2010,0.9093003485655786
Kokkola,2011,0.7743639415862837
Kokkola,2012,0.6136821439595965
Kokkola,2013,1.167470521484617
Kokkola,2014,-0.2821529548603384
Kokkola,2015,-1.8012875799348127
Kokkola,2016,-1.1578803226045653
Kokkola,2017,0.49096929473389905
Kokkola,2018,1.7097700589116298
Kokkola,2019,3.5125401426392617
Kokkola,2020,3.4329533495422275
Kokkola,2021,5.071339742019867
Kokkola,2022,4.078489095769809
Kokkola,2023,3.0650486152667393
Kolari,1997,-2.9866290973824583
Kolari,1998,-3.9226343681241964
Kolari,1999,-0.6114203601399488
Kolari,2000,-0.06697034974004745
Kolari,2001,2.3769773694723813
Kolari,2002,1.5046393345391527
Kolari,2003,0.5603610405780186
Kolari,2004,2.398119306770216
Kolari,2005,4.346675138544372
Kolari,2006,4.575045751619541
Kolari,2007,5.428077096948325
Kolari,2008,7.628918572985405
Kolari,2009,1.9795431463063833
Kolari,2010,2.3187581192640914
Kolari,2011,-0.9052330816849353
Kolari,2012,-1.8405179339054158
Kolari,2013,-2.4065142573317155
Kolari,2014,-1.8867915292541464
Kolari,2015,-3.612782706703365
Kolari,2016,-1.5775225541839861
Kolari,2017,1.7356165731376345
Kolari,2018,3.338008358815118
Kolari,2019,3.2457136308242562
Kolari,2020,0.940199430117243
Kolari,2021,5.224607990828105
Kolari,2022,4.845929539675314
Kolari,2023,8.413305933504146
Konnevesi,1997,-3.7461770798306846
Konnevesi,1998,-1.6951872477033567
Konnevesi,1999,-2.5109852555585266
Konnevesi,2000,-3.383350137331793
Konnevesi,2001,-3.5557366285765446
Konnevesi,2002,-3.7052788987850898
Konnevesi,2003,-4.778470501609015
Konnevesi,2004,-2.0907631508301066
Konnevesi,2005,-3.423877547776181
Konnevesi,2006,-1.507189753850363
Konnevesi,2007,-1.2753806886794383
Konnevesi,2008,-0.47215488443276643
Konnevesi,2009,-0.2848712816765212
Konnevesi,2010,-0.9958580214277196
Konnevesi,2011,-0.6721022625456863
Konnevesi,2012,-1.840519106142987
Konnevesi,2013,-0.3331698449079489
Konnevesi,2014,-1.1907421513123675
Konnevesi,2015,-4.433081053174524
Konnevesi,2016,-4.979122843161194
Konnevesi,2017,-3.986000337218601
Konnevesi,2018,-2.8958127839391854
Konnevesi,2019,-0.974884396123403
Konnevesi,2020,-3.8790623163421496
Konnevesi,2021,-4.005205317237447
Konnevesi,2022,-1.8783408563785389
Konnevesi,2023,-1.385275647681334
Kontiolahti,1997,-0.8765982693938812
Kontiolahti,1998,-0.4572267050745824
Kontiolahti,1999,-0.10380506377953314
Kontiolahti,2000,-0.8807215762231162
Kontiolahti,2001,0.9016241945077944
Kontiolahti,2002,-0.10202660110086192
Kontiolahti,2003,0.44842349252088776
Kontiolahti,2004,4.306549863852879
Kontiolahti,2005,1.3035706367298567
Kontiolahti,2006,3.5202980924182454
Kontiolahti,2007,1.853745214556594
Kontiolahti,2008,2.9125238708118664
Kontiolahti,2009,0.4500155464271721
Kontiolahti,2010,1.6403501010694757
Kontiolahti,2011,-1.2880188976866975
Kontiolahti,2012,1.1258161084167844
Kontiolahti,2013,0.04265828611032341
Kontiolahti,2014,0.8920814456466555
Kontiolahti,2015,-1.2554855582018447
Kontiolahti,2016,-1.6165039643884929
Kontiolahti,2017,3.8057087031730457
Kontiolahti,2018,8.541805409048132
Kontiolahti,2019,9.41234961618685
Kontiolahti,2020,5.957229903245811
Kontiolahti,2021,7.054591924063885
Kontiolahti,2022,5.520062655802834
Kontiolahti,2023,8.669591272146253
Korsholm,1997,-11.390899278526465
Korsholm,1998,-11.823505563047515
Korsholm,1999,-11.920293479609665
Korsholm,2000,-11.446378057035872
Korsholm,2001,-12.611169462675564
Korsholm,2002,-10.484445811342946
Korsholm,2003,-10.742833605588988
Korsholm,2004,-10.424698291524772
Korsholm,2005,-10.46577266985142
Korsholm,2006,-10.062555117310616
Korsholm,2007,-9.530949266272488
Korsholm,2008,-8.342695875010252
Korsholm,2009,-9.740015132480012
Korsholm,2010,-9.304315217939648
Korsholm,2011,-9.88848792447844
Korsholm,2012,-9.10794271447807
Korsholm,2013,-9.699445838471409
Korsholm,2014,-9.179233141840895
Korsholm,2015,-9.297020651221233
Korsholm,2016,-7.3805262784358625
Korsholm,2017,-5.369749402089939
Korsholm,2018,-4.985990026908678
Korsholm,2019,-4.4653819865165225
Korsholm,2020,-3.9730223603221932
Korsholm,2021,-1.7739105351697324
Korsholm,2022,-2.254748922355099
Korsholm,2023,-2.4303986552587378
Korsnäs,1997,-11.580670620969178
Korsnäs,1998,-12.275143461342687
Korsnäs,1999,-10.693237997099448
Korsnäs,2000,-9.703527163228184
Korsnäs,2001,-10.571305788729331
Korsnäs,2002,-8.521127803873696
Korsnäs,2003,-8.118898377006085
Korsnäs,2004,-7.594164596877913
Korsnäs,2005,-5.885405167633118
Korsnäs,2006,-7.895766627102144
Korsnäs,2007,-8.96821558367933
Korsnäs,2008,-7.890640786887369
Korsnäs,2009,-9.686643969095169
Korsnäs,2010,-9.32876021006749
Korsnäs,2011,-8.331339941190151
Korsnäs,2012,-9.391390357938873
Korsnäs,2013,-11.52777775087431
Korsnäs,2014,-10.225764450677993
Korsnäs,2015,-10.29992307852621
Korsnäs,2016,-9.406327921858326
Korsnäs,2017,-6.78934359569376
Korsnäs,2018,-4.908661011983119
Korsnäs,2019,-6.387455384217856
Korsnäs,2020,-6.886940998276563
Korsnäs,2021,-6.196675705592348
Korsnäs,2022,-4.11129787649652
Korsnäs,2023,-4.199965593749863
Koski Tl,1997,-5.161375173752788
Koski Tl,1998,-5.200222103478413
Koski Tl,1999,-4.3201423482466765
Koski Tl,2000,-3.9893059039123533
Koski Tl,2001,-3.45698108693343
Koski Tl,2002,1.0773422484961894
Koski Tl,2003,0.11439833645113825
Koski Tl,2004,-1.2373067426789395
Koski Tl,2005,0.26223493067516873
Koski Tl,2006,0.6163886467569247
Koski Tl,2007,3.0665248064498445
Koski Tl,2008,0.13540120092603075
Koski Tl,2009,0.6341671722961955
Koski Tl,2010,0.28178875224507133
Koski Tl,2011,-2.0030867402220203
Koski Tl,2012,-3.099151736382641
Koski Tl,2013,-5.676388449791238
Koski Tl,2014,-6.093493549306249
Koski Tl,2015,-6.2797358652195125
Koski Tl,2016,-7.115951830030103
Koski Tl,2017,-7.339758362647762
Koski Tl,2018,-8.843423327984235
Koski Tl,2019,-6.984865318170407
Koski Tl,2020,-6.50711108191245
Koski Tl,2021,-3.3782919254815553
Koski Tl,2022,-4.09388380071664
Koski Tl,2023,-3.095698586307264
Kotka,1997,0.8106846678209711
Kotka,1998,4.301234484728111
Kotka,1999,2.49813707406377
Kotka,2000,3.1804103792287908
Kotka,2001,5.484458816606745
Kotka,2002,1.1284251941799899
Kotka,2003,1.289148213850288
Kotka,2004,1.870403302345477
Kotka,2005,4.929562111488107
Kotka,2006,5.963704430119492
Kotka,2007,5.644254992678137
Kotka,2008,5.829016359068729
Kotka,2009,3.966656612913026
Kotka,2010,1.9960443919806146
Kotka,2011,1.0323559004718312
Kotka,2012,2.436585743031167
Kotka,2013,3.1961421816722995
Kotka,2014,3.6657145899723416
Kotka,2015,0.8202699684684558
Kotka,2016,3.2164953805134937
Kotka,2017,6.273736181371859
Kotka,2018,8.225084440889628
Kotka,2019,5.22380276318239
Kotka,2020,5.547172877627897
Kotka,2021,4.406242930318478
Kotka,2022,8.160556567815028
Kotka,2023,9.093643320080247
Kouvola,1997,-1.2783214847381257
Kouvola,1998,1.9973508254411747
Kouvola,1999,0.7035653241574007
Kouvola,2000,0.5183687223633906
Kouvola,2001,3.557046298154246
Kouvola,2002,0.9360851944884147
Kouvola,2003,0.2637230596637709
Kouvola,2004,1.829058029458829
Kouvola,2005,5.1370944183729055
Kouvola,2006,6.213406729155363
Kouvola,2007,5.429595216484847
Kouvola,2008,4.2424988234728565
Kouvola,2009,4.118629007323491
Kouvola,2010,2.80447821016571
Kouvola,2011,0.3924740983965982
Kouvola,2012,1.3174389863239906
Kouvola,2013,1.6997720770490108
Kouvola,2014,3.1005151409630596
Kouvola,2015,2.5455680311525932
Kouvola,2016,3.7469519019165403
Kouvola,2017,5.104473859835599
Kouvola,2018,6.472183656847941
Kouvola,2019,5.823392198755695
Kouvola,2020,6.282310187777521
Kouvola,2021,5.24337699290925
Kouvola,2022,7.642476823366009
Kouvola,2023,9.257556957340913
Kristinestad,1997,-6.029245855583406
Kristinestad,1998,-6.2900007863950425
Kristinestad,1999,-5.855020249752273
Kristinestad,2000,-7.042333638731627
Kristinestad,2001,-7.760504660371295
