year,municipality,type_of_debt,mean_debt_euro
2004,Närpiö,Debts total,40264
2004,Korsnäs,Debts total,30390
2004,Maalahti,Debts total,41707
2004,Mustasaari,Debts total,51164
2004,Vaasa,Debts total,33969
2004,Vöyri,Debts total,43553
2004,Hirvensalmi,Debts total,33943
2004,Kangasniemi,Debts total,24554
2004,Mikkeli,Debts total,33228
2004,Mäntyharju,Debts total,25010
2004,Pertunmaa,Debts total,24138
2004,Puumala,Debts total,31542
2004,Joroinen,Debts total,30718
2004,Juva,Debts total,33277
2004,Pieksämäki,Debts total,22107
2004,Enonkoski,Debts total,30540
2004,Heinävesi,Debts total,20491
2004,Rantasalmi,Debts total,37368
2004,Savonlinna,Debts total,26422
2004,Sulkava,Debts total,25161
2004,Kaavi,Debts total,18973
2004,Rautavaara,Debts total,16917
2004,Tuusniemi,Debts total,22816
2004,Kuopio,Debts total,31257
2004,Siilinjärvi,Debts total,43915
2004,Rautalampi,Debts total,24045
2004,Suonenjoki,Debts total,22861
2004,Tervo,Debts total,21589
2004,Vesanto,Debts total,19091
2004,Leppävirta,Debts total,30533
2004,Varkaus,Debts total,27000
2004,Iisalmi,Debts total,27926
2004,Keitele,Debts total,27100
2004,Kiuruvesi,Debts total,33722
2004,Lapinlahti,Debts total,31954
2004,Pielavesi,Debts total,28287
2004,Sonkajärvi,Debts total,25919
2004,Vieremä,Debts total,39950
2004,Ilomantsi,Debts total,13818
2004,Joensuu,Debts total,25799
2004,Juuka,Debts total,15562
2004,Kontiolahti,Debts total,52542
2004,Liperi,Debts total,32109
2004,Outokumpu,Debts total,18744
2004,Polvijärvi,Debts total,20119
2004,Kitee,Debts total,24171
2004,Rääkkylä,Debts total,23612
2004,Tohmajärvi,Debts total,25074
2004,Lieksa,Debts total,16022
2004,Nurmes,Debts total,16834
2004,Halsua,Debts total,32401
2004,Kaustinen,Debts total,36930
2004,Lestijärvi,Debts total,35774
2004,Perho,Debts total,32406
2004,Toholampi,Debts total,42117
2004,Veteli,Debts total,31271
2004,Kannus,Debts total,40900
2004,Kokkola,Debts total,40196
2004,Haapavesi,Debts total,34695
2004,Pyhäntä,Debts total,29495
2004,Siikalatva,Debts total,30682
2004,Kuusamo,Debts total,30097
2004,Taivalkoski,Debts total,20624
2004,Haapajärvi,Debts total,33770
2004,Kärsämäki,Debts total,33532
2004,Nivala,Debts total,43281
2004,Pyhäjärvi,Debts total,23484
2004,Reisjärvi,Debts total,38755
2004,Hailuoto,Debts total,28105
2004,Kempele,Debts total,62890
2004,Liminka,Debts total,67040
2004,Lumijoki,Debts total,44679
2004,Muhos,Debts total,42010
2004,Oulu,Debts total,38220
2004,Tyrnävä,Debts total,58577
2004,Ii,Debts total,34363
2004,Pudasjärvi,Debts total,22176
2004,Utajärvi,Debts total,33303
2004,Vaala,Debts total,23647
2004,Pyhäjoki,Debts total,30603
2004,Raahe,Debts total,31431
2004,Siikajoki,Debts total,38991
2004,Alavieska,Debts total,32879
2004,Kalajoki,Debts total,43760
2004,Merijärvi,Debts total,31234
2004,Oulainen,Debts total,38453
2004,Sievi,Debts total,46286
2004,Ylivieska,Debts total,38780
2004,Kajaani,Debts total,30002
2004,Paltamo,Debts total,22128
2004,Ristijärvi,Debts total,16657
2004,Sotkamo,Debts total,31976
2004,Hyrynsalmi,Debts total,16145
2004,Kuhmo,Debts total,19530
2004,Puolanka,Debts total,17490
2004,Suomussalmi,Debts total,18751
2004,Kemijärvi,Debts total,16649
2004,Pelkosenniemi,Debts total,16290
2004,Posio,Debts total,17746
2004,Salla,Debts total,16546
2004,Savukoski,Debts total,19217
2004,Kemi,Debts total,23852
2004,Keminmaa,Debts total,35601
2004,Simo,Debts total,25919
2004,Tervola,Debts total,23728
2004,Tornio,Debts total,36636
2004,Inari,Debts total,22810
2004,Sodankylä,Debts total,24115
2004,Utsjoki,Debts total,26690
2004,Ranua,Debts total,22711
2004,Rovaniemi,Debts total,31272
2004,Pello,Debts total,20305
2004,Ylitornio,Debts total,26195
2004,Enontekiö,Debts total,25786
2004,Kittilä,Debts total,27528
2004,Kolari,Debts total,22288
2004,Muonio,Debts total,27413
2004,Maarianhamina - Mariehamn,Debts total,42562
2004,Eckerö,Debts total,45086
2004,Finström,Debts total,64237
2004,Geta,Debts total,40137
2004,Hammarland,Debts total,58440
2004,Jomala,Debts total,70333
2004,Lemland,Debts total,68939
2004,Lumparland,Debts total,54752
2004,Saltvik,Debts total,50753
2004,Sund,Debts total,49997
2004,Brändö,Debts total,28457
2004,Föglö,Debts total,37229
2004,Kumlinge,Debts total,25348
2004,Kökar,Debts total,28662
2004,Sottunga,Debts total,27629
2004,Vårdö,Debts total,47808
2005,Espoo,Debts total,60006
2005,Helsinki,Debts total,38305
2005,Hyvinkää,Debts total,44376
2005,Järvenpää,Debts total,54714
2005,Karkkila,Debts total,41267
2005,Kauniainen,Debts total,86190
2005,Kerava,Debts total,45592
2005,Kirkkonummi,Debts total,73507
2005,Lohja,Debts total,47412
2005,Mäntsälä,Debts total,61789
2005,Nurmijärvi,Debts total,71107
2005,Pornainen,Debts total,78181
2005,Sipoo,Debts total,69536
2005,Siuntio,Debts total,79099
2005,Tuusula,Debts total,66662
2005,Vantaa,Debts total,45845
2005,Vihti,Debts total,65956
2005,Lapinjärvi,Debts total,41316
2005,Loviisa,Debts total,37252
2005,Askola,Debts total,65614
2005,Myrskylä,Debts total,39183
2005,Porvoo,Debts total,51533
2005,Pukkila,Debts total,58261
2005,Hanko,Debts total,37766
2005,Inkoo,Debts total,64283
2005,Raasepori,Debts total,40693
2005,Aura,Debts total,55559
2005,Koski Tl,Debts total,41343
2005,Loimaa,Debts total,37432
2005,Marttila,Debts total,49821
2005,Oripää,Debts total,44880
2005,Pöytyä,Debts total,47704
2005,Salo,Debts total,43691
2005,Somero,Debts total,43907
2005,Kaarina,Debts total,60434
2005,Lieto,Debts total,59983
2005,Masku,Debts total,70628
2005,Mynämäki,Debts total,51507
2005,Naantali,Debts total,59453
2005,Nousiainen,Debts total,67646
2005,Paimio,Debts total,50286
2005,Raisio,Debts total,47805
2005,Rusko,Debts total,72477
2005,Sauvo,Debts total,61153
2005,Turku,Debts total,30120
2005,Kustavi,Debts total,30846
2005,Laitila,Debts total,42025
2005,Pyhäranta,Debts total,35754
2005,Taivassalo,Debts total,44482
2005,Uusikaupunki,Debts total,31317
2005,Vehmaa,Debts total,52548
2005,Kemiönsaari,Debts total,35564
2005,Parainen,Debts total,46024
2005,Forssa,Debts total,30595
2005,Humppila,Debts total,40164
2005,Jokioinen,Debts total,43962
2005,Tammela,Debts total,42169
2005,Ypäjä,Debts total,42561
2005,Hattula,Debts total,52797
2005,Hämeenlinna,Debts total,39415
2005,Janakkala,Debts total,45866
2005,Hausjärvi,Debts total,62914
2005,Loppi,Debts total,48638
2005,Riihimäki,Debts total,38998
2005,Asikkala,Debts total,39332
2005,Hartola,Debts total,28485
2005,Heinola,Debts total,28499
2005,Hollola,Debts total,48088
2005,Kärkölä,Debts total,39168
2005,Lahti,Debts total,33411
2005,Orimattila,Debts total,39604
2005,Padasjoki,Debts total,26899
2005,Sysmä,Debts total,34799
2005,Hamina,Debts total,32445
2005,Kotka,Debts total,30097
2005,Miehikkälä,Debts total,26585
2005,Pyhtää,Debts total,42527
2005,Virolahti,Debts total,27872
2005,Iitti,Debts total,32162
2005,Kouvola,Debts total,30487
2005,Imatra,Debts total,29529
2005,Parikkala,Debts total,24295
2005,Rautjärvi,Debts total,23955
2005,Ruokolahti,Debts total,33439
2005,Lappeenranta,Debts total,33441
2005,Lemi,Debts total,45343
2005,Luumäki,Debts total,31051
2005,Savitaipale,Debts total,26675
2005,Taipalsaari,Debts total,56234
2005,Jämijärvi,Debts total,38658
2005,Kankaanpää,Debts total,32607
2005,Karvia,Debts total,36309
2005,Siikainen,Debts total,27235
2005,Harjavalta,Debts total,27464
2005,Huittinen,Debts total,40915
2005,Kokemäki,Debts total,29917
2005,Merikarvia,Debts total,27333
2005,Nakkila,Debts total,37966
2005,Pomarkku,Debts total,25630
2005,Pori,Debts total,33702
2005,Ulvila,Debts total,40025
2005,Eura,Debts total,34084
2005,Eurajoki,Debts total,43526
2005,Rauma,Debts total,35315
2005,Säkylä,Debts total,36362
2005,Akaa,Debts total,40821
2005,Urjala,Debts total,32948
2005,Valkeakoski,Debts total,33760
2005,Punkalaidun,Debts total,32179
2005,Sastamala,Debts total,33714
2005,Ikaalinen,Debts total,32474
2005,Kihniö,Debts total,29945
2005,Parkano,Debts total,26960
2005,Hämeenkyrö,Debts total,37609
2005,Kangasala,Debts total,52219
2005,Lempäälä,Debts total,56997
2005,Nokia,Debts total,47039
2005,Orivesi,Debts total,35937
2005,Pirkkala,Debts total,60017
2005,Pälkäne,Debts total,45967
2005,Tampere,Debts total,33437
2005,Vesilahti,Debts total,56943
2005,Ylöjärvi,Debts total,54822
2005,Juupajoki,Debts total,37812
2005,Mänttä-Vilppula,Debts total,27273
2005,Ruovesi,Debts total,31212
2005,Virrat,Debts total,29875
2005,Joutsa,Debts total,30621
2005,Luhanka,Debts total,25076
2005,Hankasalmi,Debts total,30243
2005,Jyväskylä,Debts total,36482
2005,Laukaa,Debts total,46883
2005,Muurame,Debts total,57638
2005,Petäjävesi,Debts total,33145
2005,Toivakka,Debts total,35443
2005,Uurainen,Debts total,43262
2005,Jämsä,Debts total,32349
2005,Kuhmoinen,Debts total,26128
2005,Keuruu,Debts total,29759
2005,Multia,Debts total,25812
2005,Kannonkoski,Debts total,25744
2005,Karstula,Debts total,28021
2005,Kinnula,Debts total,27670
2005,Kivijärvi,Debts total,18305
2005,Kyyjärvi,Debts total,21512
2005,Pihtipudas,Debts total,31908
2005,Saarijärvi,Debts total,29283
2005,Viitasaari,Debts total,29424
2005,Konnevesi,Debts total,32661
2005,Äänekoski,Debts total,33216
2005,Alajärvi,Debts total,31516
2005,Evijärvi,Debts total,44667
2005,Lappajärvi,Debts total,25491
2005,Soini,Debts total,26090
2005,Vimpeli,Debts total,31396
2005,Alavus,Debts total,32108
2005,Kuortane,Debts total,31354
2005,Ähtäri,Debts total,30552
2005,Ilmajoki,Debts total,48153
2005,Kauhava,Debts total,36683
2005,Kurikka,Debts total,36850
2005,Lapua,Debts total,39623
2005,Seinäjoki,Debts total,45360
2005,Isojoki,Debts total,30203
2005,Karijoki,Debts total,35505
2005,Kauhajoki,Debts total,41690
2005,Teuva,Debts total,32107
2005,Kruunupyy,Debts total,47058
2005,Luoto,Debts total,68241
2005,Pedersören kunta,Debts total,57596
2005,Pietarsaari,Debts total,43334
2005,Uusikaarlepyy,Debts total,41730
2005,Isokyrö,Debts total,41255
2005,Laihia,Debts total,45615
2005,Kaskinen,Debts total,30471
2005,Kristiinankaupunki,Debts total,35858
2005,Närpiö,Debts total,41787
2005,Korsnäs,Debts total,31168
2005,Maalahti,Debts total,44020
2005,Mustasaari,Debts total,57034
2005,Vaasa,Debts total,37271
2005,Vöyri,Debts total,45478
2005,Hirvensalmi,Debts total,36445
2005,Kangasniemi,Debts total,26886
2005,Mikkeli,Debts total,36644
2005,Mäntyharju,Debts total,26674
2005,Pertunmaa,Debts total,26588
2005,Puumala,Debts total,34080
2005,Joroinen,Debts total,33320
2005,Juva,Debts total,35379
2005,Pieksämäki,Debts total,23415
2005,Enonkoski,Debts total,33605
2005,Heinävesi,Debts total,23016
2005,Rantasalmi,Debts total,38706
2005,Savonlinna,Debts total,29138
2005,Sulkava,Debts total,27491
2005,Kaavi,Debts total,20546
2005,Rautavaara,Debts total,17173
2005,Tuusniemi,Debts total,25096
2005,Kuopio,Debts total,35363
2005,Siilinjärvi,Debts total,49498
2005,Rautalampi,Debts total,26189
2005,Suonenjoki,Debts total,25737
2005,Tervo,Debts total,22966
2005,Vesanto,Debts total,20358
2005,Leppävirta,Debts total,34693
2005,Varkaus,Debts total,29903
2005,Iisalmi,Debts total,30949
2005,Keitele,Debts total,28105
2005,Kiuruvesi,Debts total,36375
2005,Lapinlahti,Debts total,35039
2005,Pielavesi,Debts total,30776
2005,Sonkajärvi,Debts total,27565
2005,Vieremä,Debts total,43050
2005,Ilomantsi,Debts total,14666
2005,Joensuu,Debts total,28791
2005,Juuka,Debts total,16071
2005,Kontiolahti,Debts total,54471
2005,Liperi,Debts total,36826
2005,Outokumpu,Debts total,20555
2005,Polvijärvi,Debts total,23227
2005,Kitee,Debts total,26145
2005,Rääkkylä,Debts total,24705
2005,Tohmajärvi,Debts total,27299
2005,Lieksa,Debts total,16459
2005,Nurmes,Debts total,17613
2005,Halsua,Debts total,32190
2005,Kaustinen,Debts total,41191
2005,Lestijärvi,Debts total,36095
2005,Perho,Debts total,35664
2005,Toholampi,Debts total,44919
2005,Veteli,Debts total,32058
2005,Kannus,Debts total,43541
2005,Kokkola,Debts total,44950
2005,Haapavesi,Debts total,36563
2005,Pyhäntä,Debts total,29978
2005,Siikalatva,Debts total,32961
2005,Kuusamo,Debts total,32660
2005,Taivalkoski,Debts total,21633
2005,Haapajärvi,Debts total,36534
2005,Kärsämäki,Debts total,35668
2005,Nivala,Debts total,47005
2005,Pyhäjärvi,Debts total,25781
2005,Reisjärvi,Debts total,41701
2005,Hailuoto,Debts total,31228
2005,Kempele,Debts total,68759
2005,Liminka,Debts total,77349
2005,Lumijoki,Debts total,51996
2005,Muhos,Debts total,47105
2005,Oulu,Debts total,43369
2005,Tyrnävä,Debts total,66046
2005,Ii,Debts total,39654
2005,Pudasjärvi,Debts total,23100
2005,Utajärvi,Debts total,37408
2005,Vaala,Debts total,24821
2005,Pyhäjoki,Debts total,33960
2005,Raahe,Debts total,33919
2005,Siikajoki,Debts total,42823
2005,Alavieska,Debts total,36639
2005,Kalajoki,Debts total,48436
2005,Merijärvi,Debts total,32305
2005,Oulainen,Debts total,41094
2005,Sievi,Debts total,49051
2005,Ylivieska,Debts total,46402
2005,Kajaani,Debts total,32677
2005,Paltamo,Debts total,23395
2005,Ristijärvi,Debts total,18582
2005,Sotkamo,Debts total,35854
2005,Hyrynsalmi,Debts total,15573
2005,Kuhmo,Debts total,20823
2005,Puolanka,Debts total,19063
2005,Suomussalmi,Debts total,19799
2005,Kemijärvi,Debts total,16565
2005,Pelkosenniemi,Debts total,16054
2005,Posio,Debts total,18805
2005,Salla,Debts total,16882
2005,Savukoski,Debts total,19365
2005,Kemi,Debts total,26053
2005,Keminmaa,Debts total,41191
2005,Simo,Debts total,28514
2005,Tervola,Debts total,25961
2005,Tornio,Debts total,41116
2005,Inari,Debts total,24650
2005,Sodankylä,Debts total,24927
2005,Utsjoki,Debts total,27254
2005,Ranua,Debts total,24546
2005,Rovaniemi,Debts total,34922
2005,Pello,Debts total,21845
2005,Ylitornio,Debts total,28021
2005,Enontekiö,Debts total,25040
2005,Kittilä,Debts total,30642
2005,Kolari,Debts total,23830
2005,Muonio,Debts total,29624
2005,Maarianhamina - Mariehamn,Debts total,44406
2005,Eckerö,Debts total,48009
2005,Finström,Debts total,67987
2005,Geta,Debts total,44279
2005,Hammarland,Debts total,61706
2005,Jomala,Debts total,78004
2005,Lemland,Debts total,73741
2005,Lumparland,Debts total,62118
2005,Saltvik,Debts total,57090
2005,Sund,Debts total,53813
2005,Brändö,Debts total,27775
2005,Föglö,Debts total,38224
2005,Kumlinge,Debts total,24572
2005,Kökar,Debts total,30743
2005,Sottunga,Debts total,33288
2005,Vårdö,Debts total,50354
2006,Espoo,Debts total,65212
2006,Helsinki,Debts total,41615
2006,Hyvinkää,Debts total,49218
2006,Järvenpää,Debts total,59737
2006,Karkkila,Debts total,46277
2006,Kauniainen,Debts total,93006
2006,Kerava,Debts total,51347
2006,Kirkkonummi,Debts total,80876
2006,Lohja,Debts total,53434
2006,Mäntsälä,Debts total,69827
2006,Nurmijärvi,Debts total,79156
2006,Pornainen,Debts total,88682
2006,Sipoo,Debts total,75770
2006,Siuntio,Debts total,88390
2006,Tuusula,Debts total,73370
2006,Vantaa,Debts total,51027
2006,Vihti,Debts total,73665
2006,Lapinjärvi,Debts total,44646
2006,Loviisa,Debts total,41766
2006,Askola,Debts total,70083
2006,Myrskylä,Debts total,42618
2006,Porvoo,Debts total,57714
2006,Pukkila,Debts total,61026
2006,Hanko,Debts total,42230
2006,Inkoo,Debts total,71521
2006,Raasepori,Debts total,45035
2006,Aura,Debts total,61154
2006,Koski Tl,Debts total,45187
2006,Loimaa,Debts total,39726
2006,Marttila,Debts total,53847
2006,Oripää,Debts total,48322
2006,Pöytyä,Debts total,51687
2006,Salo,Debts total,47461
2006,Somero,Debts total,47376
2006,Kaarina,Debts total,68531
2006,Lieto,Debts total,65699
2006,Masku,Debts total,78898
2006,Mynämäki,Debts total,57180
2006,Naantali,Debts total,66332
2006,Nousiainen,Debts total,75348
2006,Paimio,Debts total,55880
2006,Raisio,Debts total,51340
2006,Rusko,Debts total,90693
2006,Sauvo,Debts total,65765
2006,Turku,Debts total,33278
2006,Kustavi,Debts total,32631
2006,Laitila,Debts total,43966
2006,Pyhäranta,Debts total,41670
2006,Taivassalo,Debts total,48620
2006,Uusikaupunki,Debts total,33823
2006,Vehmaa,Debts total,54265
2006,Kemiönsaari,Debts total,40074
2006,Parainen,Debts total,50982
2006,Forssa,Debts total,33620
2006,Humppila,Debts total,43697
2006,Jokioinen,Debts total,48624
2006,Tammela,Debts total,46181
2006,Ypäjä,Debts total,45186
2006,Hattula,Debts total,58964
2006,Hämeenlinna,Debts total,43199
2006,Janakkala,Debts total,51568
2006,Hausjärvi,Debts total,70356
2006,Loppi,Debts total,54070
2006,Riihimäki,Debts total,43038
2006,Asikkala,Debts total,42781
2006,Hartola,Debts total,30331
2006,Heinola,Debts total,30315
2006,Hollola,Debts total,52761
2006,Kärkölä,Debts total,43091
2006,Lahti,Debts total,37059
2006,Orimattila,Debts total,43751
2006,Padasjoki,Debts total,28878
2006,Sysmä,Debts total,35509
2006,Hamina,Debts total,35020
2006,Kotka,Debts total,33495
2006,Miehikkälä,Debts total,27008
2006,Pyhtää,Debts total,49104
2006,Virolahti,Debts total,29861
2006,Iitti,Debts total,34351
2006,Kouvola,Debts total,33185
2006,Imatra,Debts total,31594
2006,Parikkala,Debts total,24338
2006,Rautjärvi,Debts total,24345
2006,Ruokolahti,Debts total,35597
2006,Lappeenranta,Debts total,36898
2006,Lemi,Debts total,49329
2006,Luumäki,Debts total,33191
2006,Savitaipale,Debts total,28694
2006,Taipalsaari,Debts total,61401
2006,Jämijärvi,Debts total,40143
2006,Kankaanpää,Debts total,34890
2006,Karvia,Debts total,37466
2006,Siikainen,Debts total,27551
2006,Harjavalta,Debts total,29698
2006,Huittinen,Debts total,42955
2006,Kokemäki,Debts total,32009
2006,Merikarvia,Debts total,28880
2006,Nakkila,Debts total,42114
2006,Pomarkku,Debts total,28018
2006,Pori,Debts total,36405
2006,Ulvila,Debts total,43181
2006,Eura,Debts total,37033
2006,Eurajoki,Debts total,46791
2006,Rauma,Debts total,39008
2006,Säkylä,Debts total,38471
2006,Akaa,Debts total,45861
2006,Urjala,Debts total,34542
2006,Valkeakoski,Debts total,37721
2006,Punkalaidun,Debts total,32934
2006,Sastamala,Debts total,36529
2006,Ikaalinen,Debts total,34880
2006,Kihniö,Debts total,31476
2006,Parkano,Debts total,28718
2006,Hämeenkyrö,Debts total,41188
2006,Kangasala,Debts total,58423
2006,Lempäälä,Debts total,64881
2006,Nokia,Debts total,53380
2006,Orivesi,Debts total,38947
2006,Pirkkala,Debts total,65718
2006,Pälkäne,Debts total,50849
2006,Tampere,Debts total,36709
2006,Vesilahti,Debts total,64089
2006,Ylöjärvi,Debts total,61151
2006,Juupajoki,Debts total,40364
2006,Mänttä-Vilppula,Debts total,28659
2006,Ruovesi,Debts total,34232
2006,Virrat,Debts total,31059
2006,Joutsa,Debts total,30968
2006,Luhanka,Debts total,27325
2006,Hankasalmi,Debts total,32958
2006,Jyväskylä,Debts total,39581
2006,Laukaa,Debts total,52594
2006,Muurame,Debts total,63251
2006,Petäjävesi,Debts total,38328
2006,Toivakka,Debts total,39527
2006,Uurainen,Debts total,49520
2006,Jämsä,Debts total,34774
2006,Kuhmoinen,Debts total,26551
2006,Keuruu,Debts total,32740
2006,Multia,Debts total,25863
2006,Kannonkoski,Debts total,24739
2006,Karstula,Debts total,29149
2006,Kinnula,Debts total,27876
2006,Kivijärvi,Debts total,19426
2006,Kyyjärvi,Debts total,23199
2006,Pihtipudas,Debts total,33741
2006,Saarijärvi,Debts total,31186
2006,Viitasaari,Debts total,31208
2006,Konnevesi,Debts total,34774
2006,Äänekoski,Debts total,36467
2006,Alajärvi,Debts total,33464
2006,Evijärvi,Debts total,47791
2006,Lappajärvi,Debts total,25039
2006,Soini,Debts total,29088
2006,Vimpeli,Debts total,32543
2006,Alavus,Debts total,35171
2006,Kuortane,Debts total,34587
2006,Ähtäri,Debts total,32392
2006,Ilmajoki,Debts total,51266
2006,Kauhava,Debts total,38554
2006,Kurikka,Debts total,39437
2006,Lapua,Debts total,43195
2006,Seinäjoki,Debts total,49392
2006,Isojoki,Debts total,29602
2006,Karijoki,Debts total,35980
2006,Kauhajoki,Debts total,44373
